x-axis,1
second,Volt
-50.00000E-06,-41.05517827E-03
-49.95000E-06,+10.81708668E-03
-49.90000E-06,-59.69677349E-03
-49.85000E-06,-26.46610375E-03
-49.80000E-06,+40.80573986E-03
-49.75000E-06,+42.42674814E-03
-49.70000E-06,+24.59565706E-03
-49.65000E-06,-27.27660789E-03
-49.60000E-06,-14.30854165E-03
-49.55000E-06,-47.53921139E-03
-49.50000E-06,+27.02716948E-03
-49.45000E-06,-62.12828591E-03
-49.40000E-06,+42.42674814E-03
-49.35000E-06,-7.82450853E-03
-49.30000E-06,-8.63501267E-03
-49.25000E-06,-163.44130340E-03
-49.20000E-06,+56.20531852E-03
-49.15000E-06,-61.31778177E-03
-49.10000E-06,+14.05910324E-03
-49.05000E-06,-18.36106235E-03
-49.00000E-06,-37.81316171E-03
-48.95000E-06,-41.05517827E-03
-48.90000E-06,-63.74929419E-03
-48.85000E-06,-29.70812031E-03
-48.80000E-06,-9.44551681E-03
-48.75000E-06,-60.50727763E-03
-48.70000E-06,-7.82450853E-03
-48.65000E-06,+3.52254943E-03
-48.60000E-06,-6.20350025E-03
-48.55000E-06,-34.57114515E-03
-48.50000E-06,+59.44733508E-03
-48.45000E-06,-66.18080661E-03
-48.40000E-06,-14.30854165E-03
-48.35000E-06,-69.42282317E-03
-48.30000E-06,-25.65559961E-03
-48.25000E-06,-66.18080661E-03
-48.20000E-06,-7.82450853E-03
-48.15000E-06,-32.95013687E-03
-48.10000E-06,+9.19607840E-03
-48.05000E-06,-53.21274037E-03
-48.00000E-06,+13.24859910E-03
-47.95000E-06,-15.92954993E-03
-47.90000E-06,-1.34047541E-03
-47.85000E-06,+168.05488983E-03
-47.80000E-06,-129.40012952E-03
-47.75000E-06,-43.48669069E-03
-47.70000E-06,+8.38557427E-03
-47.65000E-06,-42.67618655E-03
-47.60000E-06,-11.06652509E-03
-47.55000E-06,-12.68753337E-03
-47.50000E-06,-10.25602095E-03
-47.45000E-06,-41.05517827E-03
-47.40000E-06,-104.27450118E-03
-47.35000E-06,-47.53921139E-03
-47.30000E-06,-29.70812031E-03
-47.25000E-06,-24.84509547E-03
-47.20000E-06,+3.52254942E-03
-47.15000E-06,-15.11904579E-03
-47.10000E-06,-78.33836871E-03
-47.05000E-06,+4.33305357E-03
-47.00000E-06,-78.33836871E-03
-46.95000E-06,-14.30854165E-03
-46.90000E-06,-66.18080661E-03
-46.85000E-06,-12.68753337E-03
-46.80000E-06,-144.79970818E-03
-46.75000E-06,-86.44341010E-03
-46.70000E-06,-71.85433559E-03
-46.65000E-06,+33.51120260E-03
-46.60000E-06,-31.32912859E-03
-46.55000E-06,+16.49061566E-03
-46.50000E-06,-27.27660789E-03
-46.45000E-06,+52.96330196E-03
-46.40000E-06,+280.53287E-06
-46.35000E-06,-54.83374865E-03
-46.30000E-06,-41.05517827E-03
-46.25000E-06,+130.77169939E-03
-46.20000E-06,-117.24256743E-03
-46.15000E-06,-189.37743587E-03
-46.10000E-06,-17.55055821E-03
-46.05000E-06,-23.22408719E-03
-46.00000E-06,-36.19215343E-03
-45.95000E-06,+37.56372330E-03
-45.90000E-06,-45.10769897E-03
-45.85000E-06,-82.39088940E-03
-45.80000E-06,-5.39299611E-03
-45.75000E-06,+22.16414464E-03
-45.70000E-06,+14.05910325E-03
-45.65000E-06,-33.76064101E-03
-45.60000E-06,-82.39088940E-03
-45.55000E-06,-9.44551681E-03
-45.50000E-06,-15.92954993E-03
-45.45000E-06,+9.19607840E-03
-45.40000E-06,-96.16945978E-03
-45.35000E-06,-66.18080661E-03
-45.30000E-06,+32.70069846E-03
-45.25000E-06,-12.68753337E-03
-45.20000E-06,+54.58431024E-03
-45.15000E-06,-9.44551681E-03
-45.10000E-06,-75.90685628E-03
-45.05000E-06,-83.20139354E-03
-45.00000E-06,-77.52786457E-03
-44.95000E-06,-66.18080661E-03
-44.90000E-06,+61.87884750E-03
-44.85000E-06,+27.02716948E-03
-44.80000E-06,+2.71204528E-03
-44.75000E-06,+70.79439304E-03
-44.70000E-06,+9.19607840E-03
-44.65000E-06,+1.90154115E-03
-44.60000E-06,-61.31778177E-03
-44.55000E-06,+11.62759083E-03
-44.50000E-06,+95.10951723E-03
-44.45000E-06,+34.32170674E-03
-44.40000E-06,-66.18080661E-03
-44.35000E-06,+22.97464878E-03
-44.30000E-06,-7.01400439E-03
-44.25000E-06,-30.51862445E-03
-44.20000E-06,-91.30643494E-03
-44.15000E-06,-24.84509547E-03
-44.10000E-06,-46.72870725E-03
-44.05000E-06,-66.99131075E-03
-44.00000E-06,-147.23122060E-03
-43.95000E-06,-66.99131075E-03
-43.90000E-06,-7.01400439E-03
-43.85000E-06,+74.84691374E-03
-43.80000E-06,+84.57296341E-03
-43.75000E-06,+27.83767362E-03
-43.70000E-06,-122.10559226E-03
-43.65000E-06,+90.24649239E-03
-43.60000E-06,-55.64425279E-03
-43.55000E-06,-66.99131075E-03
-43.50000E-06,-60.50727763E-03
-43.45000E-06,+50.53178954E-03
-43.40000E-06,+46.47926884E-03
-43.35000E-06,-15.92954993E-03
-43.30000E-06,+50.53178954E-03
-43.25000E-06,+112.94060832E-03
-43.20000E-06,-32.95013687E-03
-43.15000E-06,-88.06441839E-03
-43.10000E-06,+19.73263223E-03
-43.05000E-06,-13.49803751E-03
-43.00000E-06,-15.92954993E-03
-42.95000E-06,-88.87492252E-03
-42.90000E-06,-24.03459133E-03
-42.85000E-06,-24.84509548E-03
-42.80000E-06,-19.17156649E-03
-42.75000E-06,-33.76064101E-03
-42.70000E-06,-18.36106236E-03
-42.65000E-06,-80.76988112E-03
-42.60000E-06,+70.79439304E-03
-42.55000E-06,-60.50727763E-03
-42.50000E-06,-32.95013687E-03
-42.45000E-06,+77.27842616E-03
-42.40000E-06,-20.79257477E-03
-42.35000E-06,-37.81316171E-03
-42.30000E-06,-45.91820311E-03
-42.25000E-06,-91.30643494E-03
-42.20000E-06,-41.05517827E-03
-42.15000E-06,-22.41358305E-03
-42.10000E-06,+89.43598826E-03
-42.05000E-06,-2.96148369E-03
-42.00000E-06,-109.13752602E-03
-41.95000E-06,-92.92744322E-03
-41.90000E-06,+34.32170674E-03
-41.85000E-06,+58.63683094E-03
-41.80000E-06,-59.69677349E-03
-41.75000E-06,-109.13752602E-03
-41.70000E-06,+48.91078126E-03
-41.65000E-06,-66.18080661E-03
-41.60000E-06,-58.07576521E-03
-41.55000E-06,-134.26315436E-03
-41.50000E-06,-165.06231168E-03
