time_s,top_V,top_centered_V,top_normalized,mid_V,mid_centered_V,mid_normalized,bot_V,bot_centered_V,bot_normalized
1.54e-06,0.29046480823,-0.002920226102335055,-0.2727557541995655,0.28795224545,-0.013104271212329988,-1.276855723556021,-0.01755055822,0.0018637542623899973,0.032491414090115904
1.541e-06,0.29297737102,-0.00040766331233504927,-0.03807667979083135,0.28292711987,-0.018129396792329944,-1.7664945790441058,0.01568011154,0.03509442402239,0.6118121289785033
1.5419999999999998e-06,0.28795224545,-0.00543278888233506,-0.5074348276742768,0.30177134078,0.0007148241176700432,0.06965112757465518,-0.03051862443,-0.01110431194761,-0.19358496179262943
1.5429999999999999e-06,0.29925877799,0.005873743657664965,0.5486210057639925,0.32187184307,0.02081532640767003,2.0282065466038666,0.06187884751,0.08129315999239001,1.4172092197496364
1.544e-06,0.29297737102,-0.00040766331233504927,-0.03807667979083135,0.31056531053,0.009508793867670062,0.9265191232172411,0.01324859909,0.03266291157239,0.5694228078794268
1.545e-06,0.28543968266,-0.00794535167233501,-0.7421139020830058,0.3168467175,0.01579020083767002,1.5385676920901579,0.04161624398,0.06103055646239,1.0639648810926605
1.546e-06,0.28418340127,-0.009201633062335013,-0.8594534388203614,0.31935928029,0.018302763627670027,1.783387119834203,-0.07266483972,-0.05325052723761,-0.9283331852856334
1.547e-06,0.28795224545,-0.00543278888233506,-0.5074348276742768,0.32312812447,0.022071607807670035,2.15061626096308,-0.0515917321,-0.032177419617610004,-0.5609590739749643
1.5479999999999998e-06,0.28795224545,-0.00543278888233506,-0.5074348276742768,0.32689696865,0.025840451987670043,2.517845402091957,-0.02889761615,-0.00948330366761,-0.16532541474191137
1.549e-06,0.28920852684,-0.004176507492335058,-0.39009529093692114,0.31810299889,0.017046482227670023,1.6609774054749897,-0.01917156648,0.00024274600238999994,0.004231867388064133
1.55e-06,0.29297737102,-0.00040766331233504927,-0.03807667979083135,0.30428390356,0.003227386897670048,0.3144705543443189,-0.06618080661,-0.046766494127610005,-0.8152949972570941
1.551e-06,0.28543968266,-0.00794535167233501,-0.7421139020830058,0.30177134078,0.0007148241176700432,0.06965112757465518,-0.0094455168,0.00996879568239,0.17378914969237275
1.552e-06,0.29548993381,0.0021048994776649566,0.19660239461790277,0.30428390356,0.003227386897670048,0.3144705543443189,0.01811162392,0.03752593640239,0.654201448857248
1.553e-06,0.30302762217,0.009642587837664973,0.9006396169100823,0.30805274774,0.0069962310776700565,0.681699695473196,-0.01106652509,0.00834778739239,0.1455296024673215
1.5539999999999999e-06,0.29925877799,0.005873743657664965,0.5486210057639925,0.29548993381,-0.005566582852329971,-0.542397441298267,-0.0216030789,-0.0021887664176100004,-0.03815745318801303
1.555e-06,0.30177134078,0.00838630644766497,0.7833000801727267,0.2967462152,-0.0043103014623299685,-0.41998772791343514,-0.00539299615,0.01402131633239,0.2444380164475023
1.556e-06,0.28920852684,-0.004176507492335058,-0.39009529093692114,0.29297737102,-0.008079145642329977,-0.7872168690423121,-0.08563290597,-0.06621859348761,-1.1544095618657113
1.557e-06,0.28795224545,-0.00543278888233506,-0.5074348276742768,0.28795224545,-0.013104271212329988,-1.276855723556021,0.03432170674,0.05373601922239,0.9367969197130952
1.558e-06,0.29800249659,0.0046174622576649615,0.4312814680926141,0.29297737102,-0.008079145642329977,-0.7872168690423121,0.04728977298,0.06670408546239,1.1628732961188402
1.5589999999999998e-06,0.29297737102,-0.00040766331233504927,-0.03807667979083135,0.30679646635,0.005739949687670054,0.5592899820883641,0.05539481437,0.07480912685239,1.3041710311980974
1.5599999999999999e-06,0.30302762217,0.009642587837664973,0.9006396169100823,0.31056531053,0.009508793867670062,0.9265191232172411,-0.04834971554,-0.02893540305761,-0.504439979873528
1.561e-06,0.30051505938,0.007130025047664967,0.6659605425013482,0.31307787332,0.012021356657670013,1.1713385509612808,-0.01592954993,0.0034847625523900007,0.06075096131516721
1.562e-06,0.28920852684,-0.004176507492335058,-0.39009529093692114,0.29297737102,-0.008079145642329977,-0.7872168690423121,-0.10832702187,-0.08891270938761,-1.5500432202270986
1.5630000000000001e-06,0.27915827569,-0.014226758642335025,-1.3288115876378297,0.30051505938,-0.0005414572823299602,-0.0527585867845581,0.09754102967,0.11695534215239001,2.0389192548654345
1.564e-06,0.27915827569,-0.014226758642335025,-1.3288115876378297,0.28920852684,-0.011847989822329985,-1.154446010171189,-0.05645475695,-0.03704044446761,-0.6457377153014516
1.5649999999999998e-06,0.2779019943,-0.015483040032335027,-1.4461511243751852,0.29423365241,-0.006822864252329974,-0.6648071556574803,-0.1123795426,-0.09296523011760999,-1.620692088376893
1.566e-06,0.2766457129,-0.01673932143233503,-1.5634906620465638,0.29548993381,-0.005566582852329971,-0.542397441298267,0.0091960784,0.02861039088239,0.49877394042696466
1.567e-06,0.2779019943,-0.015483040032335027,-1.4461511243751852,0.3155904361,0.014533919437670018,1.4161579777309445,-0.11400055086,-0.09458623837760999,-1.6489516350789448
1.568e-06,0.28292711987,-0.010457914462335016,-0.9767929764917398,0.3168467175,0.01579020083767002,1.5385676920901579,-0.03619215345,-0.01677784096761,-0.2924933771674754
1.569e-06,0.28041455708,-0.012970477252335022,-1.211472050900474,0.3155904361,0.014533919437670018,1.4161579777309445,-0.05159173206,-0.03217741957761,-0.5609590732776316
1.57e-06,0.28920852684,-0.004176507492335058,-0.39009529093692114,0.29548993381,-0.005566582852329971,-0.542397441298267,-0.04429719482,-0.024882882337610004,-0.4337911118980666
1.5709999999999999e-06,0.29548993381,0.0021048994776649566,0.19660239461790277,0.29172108963,-0.00933542703232998,-0.909626582427144,-0.11481105499,-0.09539674250760999,-1.6630814084299708
1.572e-06,0.29423365241,0.0008486180776649532,0.07926285694652431,0.28920852684,-0.011847989822329985,-1.154446010171189,-0.07428584799,-0.05487153550761,-0.9565927321620183
1.573e-06,0.29423365241,0.0008486180776649532,0.07926285694652431,0.29800249659,-0.003054020072329966,-0.2975780145286032,0.07241540131,0.09182971379239,1.6008962752306375
1.574e-06,0.2967462152,0.003361180867664959,0.31394193135525844,0.30679646635,0.005739949687670054,0.5592899820883641,-0.13021063366,-0.11079632117760999,-1.9315471055861257
1.575e-06,0.30177134078,0.00838630644766497,0.7833000801727267,0.31433415471,0.013277638047670015,1.2937482643461127,0.03837422743,0.05778853991239,1.0074457871655573
