pc_time_s,idx,teensy_t_us,raw1,raw2,raw3,raw4,raw5,idx_jump,missing_frames
0.058556,14309,17609001,68,89,53,66,66,1,0
0.059562,14310,17610001,73,88,54,68,64,1,0
0.060577,14311,17611001,71,89,53,67,65,1,0
0.061617,14312,17612001,70,87,52,66,64,1,0
0.062557,14313,17613001,70,91,53,68,65,1,0
0.063561,14314,17614001,69,87,53,66,66,1,0
0.064529,14315,17615001,68,90,39,68,64,1,0
0.065529,14316,17616001,71,87,53,67,68,1,0
0.066569,14317,17617001,67,89,55,68,64,1,0
0.067553,14318,17618001,68,90,54,66,64,1,0
0.068788,14319,17619001,70,87,54,65,65,1,0
0.069563,14320,17620001,68,89,38,68,61,1,0
0.070567,14321,17621001,70,88,54,64,64,1,0
0.071569,14322,17622001,70,87,54,68,62,1,0
0.072533,14323,17623001,70,87,54,68,61,1,0
0.073530,14324,17624001,67,87,54,66,61,1,0
0.074523,14325,17625001,70,87,52,68,65,1,0
0.075565,14326,17626001,68,89,53,70,59,1,0
0.076560,14327,17627001,68,87,57,65,65,1,0
0.077577,14328,17628001,70,90,52,66,60,1,0
0.078569,14329,17629001,66,87,39,66,64,1,0
0.079606,14330,17630001,70,87,54,65,67,1,0
0.080584,14331,17631001,70,87,54,66,61,1,0
0.081561,14332,17632001,70,89,55,67,62,1,0
0.082534,14333,17633001,71,89,54,68,67,1,0
0.084132,14334,17634001,70,88,54,67,66,1,0
0.084634,14335,17635001,69,89,53,68,65,1,0
0.085558,14336,17636001,70,70,53,68,65,1,0
0.086571,14337,17637001,71,90,52,69,59,1,0
0.087593,14338,17638001,73,87,55,68,66,1,0
0.088562,14339,17639001,70,87,54,67,52,1,0
0.089528,14340,17640001,68,89,53,68,64,1,0
0.090563,14341,17641001,70,87,54,67,65,1,0
0.091566,14342,17642001,70,88,53,68,65,1,0
0.092557,14343,17643001,70,87,55,66,64,1,0
0.093569,14344,17644001,70,87,62,68,64,1,0
0.094552,14345,17645001,68,87,54,67,64,1,0
0.095626,14346,17646001,68,87,54,68,68,1,0
0.096587,14347,17647001,69,87,53,67,66,1,0
0.097554,14348,17648001,66,91,53,68,62,1,0
0.098709,14349,17649001,68,87,54,68,66,1,0
0.099572,14350,17650001,70,89,54,66,65,1,0
0.100568,14351,17651001,70,87,53,68,64,1,0
0.101562,14352,17652001,70,88,53,67,65,1,0
0.102558,14353,17653001,70,87,54,54,66,1,0
0.103535,14354,17654001,71,88,54,67,64,1,0
0.104532,14355,17655001,70,86,53,68,64,1,0
0.105534,14356,17656001,71,88,54,67,67,1,0
0.106580,14357,17657001,68,87,55,68,64,1,0
0.107538,14358,17658001,70,88,53,65,64,1,0
0.108559,14359,17659001,70,89,54,66,65,1,0
0.109559,14360,17660001,68,88,53,66,64,1,0
0.111006,14361,17661001,69,87,53,66,65,1,0
0.111557,14362,17662001,70,87,54,66,65,1,0
0.112577,14363,17663001,70,87,52,66,62,1,0
0.113526,14364,17664001,69,90,53,66,66,1,0
0.114571,14365,17665001,72,87,54,66,60,1,0
0.115561,14366,17666001,67,88,52,76,65,1,0
0.116562,14367,17667001,73,86,56,66,66,1,0
0.117543,14368,17668001,70,89,53,67,64,1,0
0.118560,14369,17669001,69,89,53,68,64,1,0
0.119529,14370,17670001,72,87,52,66,65,1,0
0.120572,14371,17671001,68,89,53,67,66,1,0
0.121530,14372,17672001,70,87,42,68,65,1,0
0.122527,14373,17673001,71,89,54,67,61,1,0
0.123550,14374,17674001,70,87,59,68,65,1,0
0.124996,14375,17675001,69,89,55,68,46,1,0
0.125553,14376,17676001,70,89,54,68,62,1,0
0.126558,14377,17677001,69,91,53,68,57,1,0
0.127557,14378,17678001,70,89,55,67,67,1,0
0.128527,14379,17679001,71,89,54,66,70,1,0
0.129533,14380,17680001,68,89,52,68,63,1,0
0.130593,14381,17681001,56,87,54,68,65,1,0
0.131535,14382,17682001,70,87,60,68,63,1,0
0.132527,14383,17683001,70,89,53,66,63,1,0
0.133561,14384,17684001,70,87,52,66,67,1,0
0.134543,14385,17685001,70,87,54,66,65,1,0
0.135525,14386,17686001,65,89,53,66,61,1,0
0.136524,14387,17687001,71,87,54,64,68,1,0
0.137522,14388,17688001,70,87,52,70,68,1,0
0.138522,14389,17689001,70,89,54,67,64,1,0
0.139523,14390,17690001,71,87,53,66,64,1,0
0.140556,14391,17691001,70,89,55,68,64,1,0
0.141555,14392,17692001,71,90,55,66,64,1,0
0.142553,14393,17693001,68,90,55,67,66,1,0
0.143535,14394,17694001,68,88,53,66,62,1,0
0.144526,14395,17695001,70,87,54,66,65,1,0
0.145525,14396,17696001,70,87,58,66,65,1,0
0.146559,14397,17697001,70,89,50,68,61,1,0
0.147532,14398,17698001,72,89,54,66,64,1,0
0.148527,14399,17699001,70,89,55,67,65,1,0
0.149560,14400,17700001,68,87,53,65,64,1,0
0.150567,14401,17701001,70,87,52,65,61,1,0
0.151528,14402,17702001,70,87,53,68,61,1,0
0.152526,14403,17703001,69,87,53,66,65,1,0
0.153524,14404,17704001,68,87,53,65,67,1,0
0.154525,14405,17705001,70,87,54,66,66,1,0
0.155524,14406,17706001,67,88,50,66,66,1,0
0.156524,14407,17707001,71,89,56,67,61,1,0
0.157550,14408,17708001,68,89,52,68,62,1,0
0.158554,14409,17709001,69,88,54,66,65,1,0
0.159534,14410,17710001,69,89,54,64,66,1,0
0.160558,14411,17711001,68,89,53,69,64,1,0
0.161564,14412,17712001,69,88,54,66,65,1,0
0.162536,14413,17713001,71,88,54,66,66,1,0
0.163526,14414,17714001,70,90,54,68,64,1,0
0.164526,14415,17715001,70,89,53,66,66,1,0
0.165526,14416,17716001,74,90,54,66,64,1,0
0.166564,14417,17717001,68,90,69,68,65,1,0
0.167564,14418,17718001,68,90,54,66,65,1,0
0.168528,14419,17719001,68,87,53,68,61,1,0
0.169526,14420,17720001,68,88,54,66,61,1,0
0.170558,14421,17721001,69,89,54,64,62,1,0
0.171528,14422,17722001,71,89,53,66,63,1,0
0.172526,14423,17723001,70,87,52,70,64,1,0
0.173527,14424,17724001,71,91,54,67,64,1,0
0.175020,14425,17725001,70,90,52,66,64,1,0
0.175556,14426,17726001,68,89,51,62,64,1,0
0.176548,14427,17727001,70,87,55,68,65,1,0
0.177768,14428,17728001,71,88,52,69,64,1,0
0.178569,14429,17729001,71,87,55,66,65,1,0
0.179544,14430,17730001,70,88,55,68,64,1,0
0.180567,14431,17731001,67,88,55,66,66,1,0
0.182027,14432,17732001,72,89,53,67,65,1,0
0.182539,14433,17733001,70,88,54,67,67,1,0
0.183605,14434,17734001,69,85,58,68,61,1,0
0.184534,14435,17735001,70,89,54,66,65,1,0
0.185527,14436,17736001,71,89,54,66,72,1,0
0.186531,14437,17737001,70,89,53,70,60,1,0
0.187551,14438,17738001,71,87,54,66,67,1,0
0.188525,14439,17739001,69,89,51,68,64,1,0
0.189530,14440,17740001,70,87,54,66,64,1,0
0.190558,14441,17741001,70,87,56,66,66,1,0
0.191555,14442,17742001,70,87,53,68,65,1,0
0.192554,14443,17743001,68,87,61,66,65,1,0
0.193565,14444,17744001,71,88,55,67,66,1,0
0.194533,14445,17745001,74,87,54,66,64,1,0
0.209579,14446,17746001,69,87,55,76,61,1,0
0.209792,14447,17747001,70,87,54,66,68,1,0
0.209977,14448,17748001,68,89,53,70,64,1,0
0.210160,14449,17749001,72,88,54,66,66,1,0
0.210360,14450,17750001,70,89,55,68,74,1,0
0.210542,14451,17751001,70,89,54,68,66,1,0
0.210738,14452,17752001,70,88,54,68,68,1,0
0.210928,14453,17753001,70,87,54,68,67,1,0
0.211109,14454,17754001,69,89,54,76,65,1,0
0.211300,14455,17755001,70,89,55,66,65,1,0
0.211485,14456,17756001,70,86,54,76,65,1,0
0.211667,14457,17757001,64,88,53,64,67,1,0
0.211849,14458,17758001,72,88,55,66,65,1,0
0.212030,14459,17759001,70,87,53,69,63,1,0
0.212229,14460,17760001,68,88,53,68,67,1,0
0.212412,14461,17761001,70,87,53,66,62,1,0
0.212593,14462,17762001,70,89,54,68,65,1,0
0.212776,14463,17763001,70,89,53,62,63,1,0
0.213683,14464,17764001,71,87,55,64,66,1,0
0.214531,14465,17765001,69,89,54,67,62,1,0
0.215520,14466,17766001,70,89,55,68,65,1,0
0.217014,14467,17767001,72,87,55,66,64,1,0
0.217532,14468,17768001,70,87,53,68,64,1,0
0.218561,14469,17769001,70,87,53,65,67,1,0
0.219566,14470,17770001,70,89,55,68,65,1,0
0.220571,14471,17771001,70,87,55,54,66,1,0
0.221565,14472,17772001,69,89,54,68,64,1,0
0.222563,14473,17773001,70,89,56,67,66,1,0
0.223596,14474,17774001,70,85,51,68,62,1,0
0.224606,14475,17775001,70,88,54,66,66,1,0
0.225551,14476,17776001,70,87,51,66,66,1,0
0.226556,14477,17777001,70,90,55,66,61,1,0
0.227977,14478,17778001,70,87,55,66,65,1,0
0.228570,14479,17779001,71,87,53,68,64,1,0
0.229587,14480,17780001,70,87,52,68,64,1,0
0.230575,14481,17781001,69,88,53,66,64,1,0
0.231561,14482,17782001,70,88,53,66,64,1,0
0.232536,14483,17783001,71,89,52,66,64,1,0
0.234007,14484,17784001,71,87,54,66,67,1,0
0.234565,14485,17785001,69,89,54,68,64,1,0
0.235568,14486,17786001,69,87,51,64,62,1,0
0.236607,14487,17787001,70,87,54,68,66,1,0
0.237570,14488,17788001,70,87,51,70,59,1,0
0.238530,14489,17789001,70,98,55,64,68,1,0
0.239532,14490,17790001,70,87,48,66,64,1,0
0.240643,14491,17791001,71,89,53,66,65,1,0
0.241569,14492,17792001,70,88,54,66,65,1,0
0.242566,14493,17793001,71,87,54,66,65,1,0
0.243561,14494,17794001,67,87,53,68,62,1,0
0.244633,14495,17795001,65,88,54,68,66,1,0
0.245572,14496,17796001,71,87,52,66,64,1,0
0.246566,14497,17797001,72,91,53,68,65,1,0
0.247535,14498,17798001,70,87,55,66,67,1,0
0.248573,14499,17799001,69,89,53,66,63,1,0
0.249527,14500,17800001,71,88,55,66,64,1,0
0.250572,14501,17801001,68,88,52,65,61,1,0
0.251569,14502,17802001,68,87,54,66,65,1,0
0.252568,14503,17803001,54,89,53,66,64,1,0
0.253570,14504,17804001,70,87,52,64,67,1,0
0.254620,14505,17805001,70,87,52,68,62,1,0
0.255534,14506,17806001,69,89,53,69,64,1,0
0.256569,14507,17807001,72,89,53,65,62,1,0
0.257535,14508,17808001,71,88,54,70,65,1,0
0.258571,14509,17809001,70,91,54,66,68,1,0
0.259564,14510,17810001,69,89,55,67,64,1,0
0.260977,14511,17811001,70,87,54,68,64,1,0
0.261564,14512,17812001,70,89,54,68,65,1,0
0.262536,14513,17813001,70,88,55,66,68,1,0
0.263531,14514,17814001,68,88,52,68,64,1,0
0.264531,14515,17815001,71,89,53,66,65,1,0
0.265525,14516,17816001,68,89,53,67,65,1,0
0.266556,14517,17817001,70,88,55,66,66,1,0
0.267562,14518,17818001,70,87,55,65,64,1,0
0.268535,14519,17819001,70,98,52,68,64,1,0
0.269533,14520,17820001,70,87,54,68,65,1,0
0.270677,14521,17821001,70,87,53,66,64,1,0
0.271582,14522,17822001,69,87,54,66,66,1,0
0.272542,14523,17823001,67,87,52,66,64,1,0
0.273535,14524,17824001,72,87,56,66,65,1,0
0.274550,14525,17825001,68,90,66,68,65,1,0
0.275564,14526,17826001,71,90,54,68,65,1,0
0.276561,14527,17827001,71,87,70,68,65,1,0
0.277554,14528,17828001,69,89,53,67,62,1,0
0.278532,14529,17829001,70,87,55,65,68,1,0
0.279584,14530,17830001,68,87,55,68,64,1,0
0.280558,14531,17831001,68,87,54,66,64,1,0
0.281537,14532,17832001,71,87,55,67,65,1,0
0.282527,14533,17833001,70,89,53,66,65,1,0
0.283998,14534,17834001,69,89,54,66,61,1,0
0.284564,14535,17835001,70,89,55,66,66,1,0
0.285588,14536,17836001,70,89,51,66,60,1,0
0.286546,14537,17837001,70,87,46,66,65,1,0
0.287535,14538,17838001,69,88,54,66,63,1,0
0.288529,14539,17839001,69,87,53,68,64,1,0
0.289526,14540,17840001,70,88,52,66,65,1,0
0.290558,14541,17841001,69,89,52,66,62,1,0
0.291563,14542,17842001,70,89,54,66,65,1,0
0.292530,14543,17843001,68,87,54,54,65,1,0
0.293532,14544,17844001,72,88,54,66,74,1,0
0.294525,14545,17845001,68,87,51,69,64,1,0
0.295526,14546,17846001,71,87,56,67,68,1,0
0.296525,14547,17847001,70,87,53,66,64,1,0
0.297554,14548,17848001,68,87,54,68,63,1,0
0.298531,14549,17849001,69,88,55,65,65,1,0
0.300032,14550,17850001,71,89,53,68,60,1,0
0.300560,14551,17851001,68,87,55,66,64,1,0
0.301630,14552,17852001,69,70,53,68,65,1,0
0.303005,14553,17853001,71,89,54,66,65,1,0
0.303556,14554,17854001,67,90,54,68,63,1,0
0.304527,14555,17855001,71,87,55,67,68,1,0
0.305560,14556,17856001,68,87,54,68,61,1,0
0.306564,14557,17857001,65,89,54,66,64,1,0
0.307942,14558,17858001,69,88,56,65,66,1,0
0.308563,14559,17859001,66,88,52,66,73,1,0
0.309538,14560,17860001,71,87,53,68,65,1,0
0.310553,14561,17861001,70,87,53,67,64,1,0
0.311553,14562,17862001,70,87,53,66,65,1,0
0.312525,14563,17863001,71,87,53,64,64,1,0
0.313561,14564,17864001,70,87,54,67,68,1,0
0.314524,14565,17865001,68,89,54,68,61,1,0
0.315548,14566,17866001,71,87,54,66,65,1,0
0.316561,14567,17867001,71,89,54,68,64,1,0
0.317592,14568,17868001,72,87,54,68,62,1,0
0.318535,14569,17869001,69,88,52,66,66,1,0
0.319528,14570,17870001,68,89,54,68,64,1,0
0.320560,14571,17871001,70,86,54,64,64,1,0
0.321533,14572,17872001,64,88,54,68,64,1,0
0.322524,14573,17873001,72,88,54,66,66,1,0
0.323528,14574,17874001,82,88,52,68,61,1,0
0.324520,14575,17875001,71,87,55,65,67,1,0
0.325568,14576,17876001,70,88,55,69,66,1,0
0.326532,14577,17877001,69,89,53,67,67,1,0
0.327554,14578,17878001,70,90,54,66,65,1,0
0.328524,14579,17879001,70,89,52,69,65,1,0
0.329522,14580,17880001,71,86,53,66,65,1,0
0.330560,14581,17881001,70,87,54,66,64,1,0
0.331530,14582,17882001,70,87,45,66,64,1,0
0.333105,14583,17883001,68,87,53,70,62,1,0
0.333575,14584,17884001,71,87,54,66,65,1,0
0.334526,14585,17885001,68,89,53,69,63,1,0
0.335533,14586,17886001,69,89,53,68,67,1,0
0.336530,14587,17887001,69,91,57,70,64,1,0
0.337531,14588,17888001,68,87,53,68,62,1,0
0.338529,14589,17889001,70,86,54,66,68,1,0
0.340007,14590,17890001,70,87,52,66,62,1,0
0.340562,14591,17891001,70,86,54,68,64,1,0
0.341560,14592,17892001,70,88,52,66,65,1,0
0.342562,14593,17893001,71,89,53,66,67,1,0
0.343559,14594,17894001,70,88,53,69,61,1,0
0.344544,14595,17895001,71,87,55,66,68,1,0
0.345525,14596,17896001,70,87,53,68,65,1,0
0.346524,14597,17897001,72,88,54,68,65,1,0
0.347527,14598,17898001,68,87,53,64,65,1,0
0.348566,14599,17899001,67,89,51,68,64,1,0
0.349524,14600,17900001,70,86,54,65,68,1,0
0.350562,14601,17901001,68,86,53,68,64,1,0
0.351528,14602,17902001,69,87,53,66,65,1,0
0.352527,14603,17903001,69,88,54,66,64,1,0
0.353527,14604,17904001,70,87,54,66,65,1,0
0.354523,14605,17905001,67,89,53,67,62,1,0
0.355524,14606,17906001,71,86,54,66,71,1,0
0.356526,14607,17907001,70,88,55,67,63,1,0
0.357522,14608,17908001,72,86,55,68,64,1,0
0.358558,14609,17909001,71,87,54,66,66,1,0
0.359555,14610,17910001,68,88,54,67,63,1,0
0.360566,14611,17911001,70,89,53,69,65,1,0
0.361533,14612,17912001,69,88,53,67,66,1,0
0.362527,14613,17913001,69,88,53,68,66,1,0
0.363522,14614,17914001,70,90,54,68,68,1,0
0.364578,14615,17915001,71,87,55,66,66,1,0
0.365541,14616,17916001,68,89,54,66,61,1,0
0.366557,14617,17917001,71,87,54,67,66,1,0
0.367558,14618,17918001,70,86,54,66,62,1,0
0.368534,14619,17919001,67,87,53,67,62,1,0
0.369528,14620,17920001,68,87,54,66,67,1,0
0.370556,14621,17921001,70,89,53,67,65,1,0
0.371533,14622,17922001,71,89,54,66,64,1,0
0.372527,14623,17923001,69,91,53,66,64,1,0
0.373522,14624,17924001,69,87,55,65,67,1,0
0.374519,14625,17925001,70,88,53,62,62,1,0
0.375558,14626,17926001,70,87,53,66,65,1,0
0.376532,14627,17927001,68,89,53,68,63,1,0
0.377536,14628,17928001,72,86,54,66,65,1,0
0.378530,14629,17929001,71,87,54,64,66,1,0
0.379531,14630,17930001,67,90,52,67,71,1,0
0.380571,14631,17931001,71,88,54,66,64,1,0
0.381526,14632,17932001,70,87,54,68,65,1,0
0.382535,14633,17933001,70,88,54,68,65,1,0
0.384040,14634,17934001,70,89,53,66,64,1,0
0.384608,14635,17935001,72,87,55,76,69,1,0
0.385544,14636,17936001,70,88,54,69,65,1,0
0.386533,14637,17937001,70,87,54,64,68,1,0
0.387532,14638,17938001,68,89,54,68,65,1,0
0.388579,14639,17939001,64,88,52,68,60,1,0
0.389569,14640,17940001,70,87,54,67,67,1,0
0.390938,14641,17941001,69,87,54,67,65,1,0
0.391570,14642,17942001,70,87,46,66,65,1,0
0.392553,14643,17943001,71,88,54,66,64,1,0
0.393545,14644,17944001,70,87,54,68,62,1,0
0.394532,14645,17945001,68,87,52,67,61,1,0
0.398031,14646,17946001,72,87,54,68,68,1,0
0.398236,14647,17947001,68,89,54,69,61,1,0
0.398454,14648,17948001,71,89,55,66,73,1,0
0.398646,14649,17949001,71,90,55,66,68,1,0
0.400022,14650,17950001,71,87,54,68,62,1,0
0.400858,14651,17951001,70,88,53,68,65,1,0
0.401567,14652,17952001,70,87,55,68,64,1,0
0.402660,14653,17953001,68,87,54,68,65,1,0
0.403579,14654,17954001,69,89,55,66,64,1,0
0.404533,14655,17955001,72,89,56,68,66,1,0
0.405561,14656,17956001,68,88,53,66,64,1,0
0.406535,14657,17957001,70,87,58,68,68,1,0
0.407582,14658,17958001,71,88,52,66,64,1,0
0.408569,14659,17959001,68,89,53,68,65,1,0
0.409568,14660,17960001,70,87,54,68,65,1,0
0.410569,14661,17961001,70,88,53,67,64,1,0
0.411648,14662,17962001,70,89,53,67,64,1,0
0.412606,14663,17963001,69,87,53,68,63,1,0
0.413562,14664,17964001,72,87,54,66,66,1,0
0.414573,14665,17965001,63,89,52,69,61,1,0
0.415569,14666,17966001,72,87,54,69,65,1,0
0.416574,14667,17967001,68,90,53,68,68,1,0
0.417555,14668,17968001,69,89,54,67,64,1,0
0.418574,14669,17969001,71,89,53,67,66,1,0
0.419584,14670,17970001,69,89,53,67,62,1,0
0.420573,14671,17971001,71,87,53,66,68,1,0
0.421578,14672,17972001,70,89,54,68,64,1,0
0.422538,14673,17973001,71,89,54,68,64,1,0
0.423533,14674,17974001,70,89,54,68,66,1,0
0.424525,14675,17975001,74,87,55,66,69,1,0
0.425572,14676,17976001,68,90,55,66,65,1,0
0.426572,14677,17977001,68,86,55,64,64,1,0
0.427632,14678,17978001,71,88,53,68,62,1,0
0.428592,14679,17979001,69,88,50,67,63,1,0
0.429611,14680,17980001,70,88,54,66,65,1,0
0.430578,14681,17981001,68,88,54,68,64,1,0
0.431574,14682,17982001,70,87,54,68,64,1,0
0.432545,14683,17983001,70,88,54,65,65,1,0
0.433951,14684,17984001,71,89,54,66,65,1,0
0.434591,14685,17985001,68,90,55,68,61,1,0
0.435566,14686,17986001,73,87,54,66,68,1,0
0.436570,14687,17987001,64,88,54,68,59,1,0
0.437573,14688,17988001,70,88,54,66,65,1,0
0.438576,14689,17989001,71,90,53,67,76,1,0
0.439551,14690,17990001,69,100,53,69,62,1,0
0.440921,14691,17991001,69,87,53,66,65,1,0
0.441986,14692,17992001,70,88,54,68,65,1,0
0.442665,14693,17993001,70,88,52,56,64,1,0
0.443544,14694,17994001,70,86,53,66,65,1,0
0.444572,14695,17995001,81,87,55,67,65,1,0
0.445566,14696,17996001,70,98,53,66,66,1,0
0.446567,14697,17997001,71,87,54,65,65,1,0
0.447573,14698,17998001,69,87,54,68,67,1,0
0.448541,14699,17999001,69,88,54,66,62,1,0
0.449528,14700,18000001,70,87,53,65,64,1,0
0.450574,14701,18001001,69,83,54,68,63,1,0
0.451574,14702,18002001,70,87,53,68,64,1,0
0.452623,14703,18003001,64,87,54,66,65,1,0
0.453606,14704,18004001,70,87,54,68,64,1,0
0.454617,14705,18005001,67,89,54,70,63,1,0
0.455575,14706,18006001,74,85,53,65,60,1,0
0.456540,14707,18007001,68,89,53,70,63,1,0
0.457539,14708,18008001,74,87,53,66,67,1,0
0.458648,14709,18009001,68,89,53,66,64,1,0
0.459582,14710,18010001,68,89,54,68,64,1,0
0.460621,14711,18011001,70,86,54,65,67,1,0
0.461581,14712,18012001,69,89,55,67,66,1,0
0.462572,14713,18013001,70,89,53,68,64,1,0
0.463570,14714,18014001,70,89,55,68,65,1,0
0.464543,14715,18015001,70,87,54,66,66,1,0
0.465573,14716,18016001,68,90,52,68,61,1,0
0.467069,14717,18017001,70,88,55,67,67,1,0
0.467614,14718,18018001,68,90,52,67,65,1,0
0.468540,14719,18019001,70,87,53,67,62,1,0
0.469538,14720,18020001,71,88,53,66,64,1,0
0.470983,14721,18021001,69,87,54,66,62,1,0
0.471584,14722,18022001,69,89,55,67,64,1,0
0.472544,14723,18023001,70,87,53,66,64,1,0
0.473539,14724,18024001,72,90,53,66,61,1,0
0.474586,14725,18025001,67,87,54,50,61,1,0
0.475573,14726,18026001,71,87,54,67,67,1,0
0.476542,14727,18027001,71,90,52,68,61,1,0
0.477539,14728,18028001,70,87,55,66,54,1,0
0.478543,14729,18029001,69,89,53,66,65,1,0
0.479540,14730,18030001,70,90,53,70,61,1,0
0.480573,14731,18031001,70,87,53,66,65,1,0
0.481539,14732,18032001,71,88,54,66,65,1,0
0.482537,14733,18033001,69,89,53,67,64,1,0
0.484057,14734,18034001,68,87,55,66,66,1,0
0.484571,14735,18035001,72,89,54,66,64,1,0
0.485542,14736,18036001,70,89,53,66,64,1,0
0.486558,14737,18037001,71,90,54,66,64,1,0
0.487535,14738,18038001,70,88,52,66,63,1,0
0.488540,14739,18039001,69,88,53,67,65,1,0
0.489535,14740,18040001,69,89,53,68,69,1,0
0.490566,14741,18041001,68,89,54,66,62,1,0
0.491573,14742,18042001,70,87,54,67,65,1,0
0.492570,14743,18043001,71,87,53,66,66,1,0
0.493544,14744,18044001,71,88,53,68,64,1,0
0.494537,14745,18045001,69,89,55,68,61,1,0
0.495537,14746,18046001,71,89,54,66,65,1,0
0.496536,14747,18047001,68,89,53,68,60,1,0
0.497536,14748,18048001,73,87,54,68,68,1,0
0.498536,14749,18049001,68,88,53,68,65,1,0
0.499526,14750,18050001,70,87,54,66,62,1,0
0.500570,14751,18051001,70,87,57,68,66,1,0
0.501562,14752,18052001,70,87,54,68,61,1,0
0.502547,14753,18053001,69,87,53,68,65,1,0
0.503534,14754,18054001,80,90,55,68,67,1,0
0.504543,14755,18055001,72,87,54,66,66,1,0
0.506007,14756,18056001,69,89,55,68,61,1,0
0.506561,14757,18057001,71,89,53,68,65,1,0
0.507533,14758,18058001,66,89,53,68,64,1,0
0.508580,14759,18059001,69,83,55,67,64,1,0
0.509561,14760,18060001,68,87,54,66,66,1,0
0.510566,14761,18061001,70,92,53,67,65,1,0
0.511536,14762,18062001,70,89,54,66,64,1,0
0.512534,14763,18063001,70,85,54,66,63,1,0
0.513533,14764,18064001,68,87,52,68,64,1,0
0.514531,14765,18065001,68,89,60,68,67,1,0
0.515532,14766,18066001,70,89,55,68,64,1,0
0.517039,14767,18067001,67,88,55,66,60,1,0
0.517564,14768,18068001,68,88,58,66,68,1,0
0.518536,14769,18069001,69,89,53,70,64,1,0
0.519540,14770,18070001,78,88,54,66,62,1,0
0.520565,14771,18071001,71,87,54,68,65,1,0
0.521573,14772,18072001,69,88,55,67,65,1,0
0.522534,14773,18073001,69,97,54,68,64,1,0
0.523531,14774,18074001,70,89,55,66,67,1,0
0.524534,14775,18075001,71,89,54,66,65,1,0
0.525565,14776,18076001,68,88,53,68,61,1,0
0.526537,14777,18077001,73,87,57,69,66,1,0
0.527531,14778,18078001,68,89,54,66,63,1,0
0.528558,14779,18079001,70,87,55,64,64,1,0
