time_s,top_V,mid_V,top_centered_V,mid_centered_V,top_normalized,mid_normalized
7.9e-08,0.28418340127,0.3155904361,-0.009201633062335013,0.014533919437670018,-0.8594534388203614,1.4161579777309445
7.999999999999998e-08,0.30679646635,0.30177134078,0.013411432017664981,0.0007148241176700432,1.2526582280561722,0.06965112757465518
8.099999999999994e-08,0.30930902914,0.30177134078,0.015923994807664987,0.0007148241176700432,1.4873373024649061,0.06965112757465518
8.199999999999991e-08,0.30177134078,0.28920852684,0.00838630644766497,-0.011847989822329985,0.7833000801727267,-1.154446010171189
8.299999999999999e-08,0.29925877799,0.29423365241,0.005873743657664965,-0.006822864252329974,0.5486210057639925,-0.6648071556574803
8.399999999999996e-08,0.28292711987,0.28669596405,-0.010457914462335016,-0.014360552612329991,-0.9767929764917398,-1.3992654379152343
8.499999999999993e-08,0.28795224545,0.30177134078,-0.00543278888233506,0.0007148241176700432,-0.5074348276742768,0.06965112757465518
8.6e-08,0.28292711987,0.30679646635,-0.010457914462335016,0.005739949687670054,-0.9767929764917398,0.5592899820883641
8.699999999999997e-08,0.28669596405,0.30679646635,-0.006689070282335063,0.005739949687670054,-0.6247743653456552,0.5592899820883641
8.799999999999994e-08,0.30554018496,0.30428390356,0.012155150627664979,0.003227386897670048,1.1353186913188165,0.3144705543443189
8.899999999999991e-08,0.30554018496,0.30177134078,0.012155150627664979,0.0007148241176700432,1.1353186913188165,0.06965112757465518
8.999999999999999e-08,0.30177134078,0.29548993381,0.00838630644766497,-0.005566582852329971,0.7833000801727267,-0.542397441298267
9.099999999999995e-08,0.29548993381,0.29046480823,0.0021048994776649566,-0.010591708432329983,0.19660239461790277,-1.0320362967863572
9.199999999999992e-08,0.28669596405,0.30302762217,-0.006689070282335063,0.0019711055076700457,-0.6247743653456552,0.19206084095948706
9.3e-08,0.29548993381,0.30930902914,0.0021048994776649566,0.00825251247767006,0.19660239461790277,0.8041094098324092
9.399999999999997e-08,0.28920852684,0.3155904361,-0.004176507492335058,0.014533919437670018,-0.39009529093692114,1.4161579777309445
9.499999999999994e-08,0.28167083848,0.32061556168,-0.011714195852335019,0.01955904501767003,-1.0941325132290955,1.905796833219035
9.599999999999991e-08,0.28543968266,0.31307787332,-0.00794535167233501,0.012021356657670013,-0.7421139020830058,1.1713385509612808
9.699999999999998e-08,0.27538943151,0.30805274774,-0.017995602822335033,0.0069962310776700565,-1.6808301987839194,0.681699695473196
9.799999999999995e-08,0.27287686872,0.30302762217,-0.02050816561233504,0.0019711055076700457,-1.9155092731926535,0.19206084095948706
9.899999999999992e-08,0.27538943151,0.30428390356,-0.017995602822335033,0.003227386897670048,-1.6808301987839194,0.3144705543443189
1e-07,0.28167083848,0.30302762217,-0.011714195852335019,0.0019711055076700457,-1.0941325132290955,0.19206084095948706
1.0099999999999996e-07,0.29172108963,0.30554018496,-0.0016639447023350518,0.0044836682976700515,-0.15541621652818702,0.4368802687035322
1.0199999999999993e-07,0.29423365241,0.30554018496,0.0008486180776649532,0.0044836682976700515,0.07926285694652431,0.4368802687035322
1.029999999999999e-07,0.29297737102,0.30051505938,-0.00040766331233504927,-0.0005414572823299602,-0.03807667979083135,-0.0527585867845581
1.0399999999999998e-07,0.29800249659,0.29046480823,0.0046174622576649615,-0.010591708432329983,0.4312814680926141,-1.0320362967863572
1.0499999999999995e-07,0.29423365241,0.30051505938,0.0008486180776649532,-0.0005414572823299602,0.07926285694652431,-0.0527585867845581
1.0599999999999992e-07,0.28920852684,0.29548993381,-0.004176507492335058,-0.005566582852329971,-0.39009529093692114,-0.542397441298267
1.0699999999999999e-07,0.29046480823,0.30554018496,-0.002920226102335055,0.0044836682976700515,-0.2727557541995655,0.4368802687035322
1.0799999999999996e-07,0.27915827569,0.30930902914,-0.014226758642335025,0.00825251247767006,-1.3288115876378297,0.8041094098324092
1.0899999999999993e-07,0.28418340127,0.29423365241,-0.009201633062335013,-0.006822864252329974,-0.8594534388203614,-0.6648071556574803
1.1e-07,0.29297737102,0.2967462152,-0.00040766331233504927,-0.0043103014623299685,-0.03807667979083135,-0.41998772791343514
1.1099999999999997e-07,0.30051505938,0.30302762217,0.007130025047664967,0.0019711055076700457,0.6659605425013482,0.19206084095948706
1.1199999999999994e-07,0.2967462152,0.29297737102,0.003361180867664959,-0.008079145642329977,0.31394193135525844,-0.7872168690423121
1.1299999999999991e-07,0.30679646635,0.29172108963,0.013411432017664981,-0.00933542703232998,1.2526582280561722,-0.909626582427144
1.1399999999999999e-07,0.29172108963,0.29423365241,-0.0016639447023350518,-0.006822864252329974,-0.15541621652818702,-0.6648071556574803
1.1499999999999996e-07,0.28292711987,0.30428390356,-0.010457914462335016,0.003227386897670048,-0.9767929764917398,0.3144705543443189
1.1599999999999993e-07,0.29297737102,0.30930902914,-0.00040766331233504927,0.00825251247767006,-0.03807667979083135,0.8041094098324092
1.17e-07,0.30177134078,0.3168467175,0.00838630644766497,0.01579020083767002,0.7833000801727267,1.5385676920901579
1.1799999999999997e-07,0.29800249659,0.31056531053,0.0046174622576649615,0.009508793867670062,0.4312814680926141,0.9265191232172411
1.1899999999999994e-07,0.29046480823,0.30428390356,-0.002920226102335055,0.003227386897670048,-0.2727557541995655,0.3144705543443189
1.199999999999999e-07,0.29046480823,0.29297737102,-0.002920226102335055,-0.008079145642329977,-0.2727557541995655,-0.7872168690423121
1.2099999999999998e-07,0.29046480823,0.27413315012,-0.002920226102335055,-0.026923366542329963,-0.2727557541995655,-2.6233625746866918
1.2199999999999995e-07,0.28167083848,0.2766457129,-0.011714195852335019,-0.024410803762329958,-1.0941325132290955,-2.378543147917028
1.2299999999999992e-07,0.28543968266,0.2779019943,-0.00794535167233501,-0.023154522362329955,-0.7421139020830058,-2.2561334335578147
1.24e-07,0.28543968266,0.28920852684,-0.00794535167233501,-0.011847989822329985,-0.7421139020830058,-1.154446010171189
1.2499999999999997e-07,0.28292711987,0.28418340127,-0.010457914462335016,-0.01687311539232994,-0.9767929764917398,-1.6440848646848927
1.2599999999999994e-07,0.28418340127,0.28920852684,-0.009201633062335013,-0.011847989822329985,-0.8594534388203614,-1.154446010171189
1.269999999999999e-07,0.27287686872,0.2967462152,-0.02050816561233504,-0.0043103014623299685,-1.9155092731926535,-0.41998772791343514
1.2799999999999998e-07,0.27287686872,0.30302762217,-0.02050816561233504,0.0019711055076700457,-1.9155092731926535,0.19206084095948706
1.2899999999999995e-07,0.27287686872,0.3168467175,-0.02050816561233504,0.01579020083767002,-1.9155092731926535,1.5385676920901579
1.2999999999999992e-07,0.27538943151,0.32438440586,-0.017995602822335033,0.023327889197670038,-1.6808301987839194,2.2730259743479118
1.31e-07,0.27413315012,0.30930902914,-0.019251884212335035,0.00825251247767006,-1.7981697355212751,0.8041094098324092
1.3199999999999996e-07,0.28543968266,0.30805274774,-0.00794535167233501,0.0069962310776700565,-0.7421139020830058,0.681699695473196
1.3299999999999993e-07,0.2967462152,0.29925877799,0.003361180867664959,-0.0017977386723299627,0.31394193135525844,-0.17516830016938997
1.339999999999999e-07,0.29297737102,0.30805274774,-0.00040766331233504927,0.0069962310776700565,-0.03807667979083135,0.681699695473196
1.3499999999999998e-07,0.29548993381,0.29925877799,0.0021048994776649566,-0.0017977386723299627,0.19660239461790277,-0.17516830016938997
1.3599999999999995e-07,0.29046480823,0.29548993381,-0.002920226102335055,-0.005566582852329971,-0.2727557541995655,-0.542397441298267
1.3699999999999992e-07,0.28920852684,0.30554018496,-0.004176507492335058,0.0044836682976700515,-0.39009529093692114,0.4368802687035322
1.38e-07,0.28795224545,0.30051505938,-0.00543278888233506,-0.0005414572823299602,-0.5074348276742768,-0.0527585867845581
1.3899999999999996e-07,0.29172108963,0.2967462152,-0.0016639447023350518,-0.0043103014623299685,-0.15541621652818702,-0.41998772791343514
1.3999999999999993e-07,0.29423365241,0.29423365241,0.0008486180776649532,-0.006822864252329974,0.07926285694652431,-0.6648071556574803
1.41e-07,0.28669596405,0.2967462152,-0.006689070282335063,-0.0043103014623299685,-0.6247743653456552,-0.41998772791343514
1.4199999999999997e-07,0.28795224545,0.30554018496,-0.00543278888233506,0.0044836682976700515,-0.5074348276742768,0.4368802687035322
1.4299999999999994e-07,0.29172108963,0.30177134078,-0.0016639447023350518,0.0007148241176700432,-0.15541621652818702,0.06965112757465518
1.439999999999999e-07,0.31182159192,0.29925877799,0.018436557587664937,-0.0017977386723299627,1.7220163759396123,-0.17516830016938997
1.45e-07,0.3168467175,0.29548993381,0.02346168316766495,-0.005566582852329971,2.1913745247570806,-0.542397441298267
1.4599999999999996e-07,0.30805274774,0.28292711987,0.014667713407664984,-0.018129396792329944,1.3699977647935278,-1.7664945790441058
1.4699999999999993e-07,0.30177134078,0.29046480823,0.00838630644766497,-0.010591708432329983,0.7833000801727267,-1.0320362967863572
1.48e-07,0.30177134078,0.29172108963,0.00838630644766497,-0.00933542703232998,0.7833000801727267,-0.909626582427144
1.4899999999999997e-07,0.2967462152,0.29423365241,0.003361180867664959,-0.006822864252329974,0.31394193135525844,-0.6648071556574803
1.4999999999999994e-07,0.2967462152,0.28292711987,0.003361180867664959,-0.018129396792329944,0.31394193135525844,-1.7664945790441058
1.509999999999999e-07,0.28920852684,0.29046480823,-0.004176507492335058,-0.010591708432329983,-0.39009529093692114,-1.0320362967863572
1.5199999999999998e-07,0.30177134078,0.29800249659,0.00838630644766497,-0.003054020072329966,0.7833000801727267,-0.2975780145286032
1.5299999999999995e-07,0.30679646635,0.28920852684,0.013411432017664981,-0.011847989822329985,1.2526582280561722,-1.154446010171189
1.5399999999999992e-07,0.29423365241,0.28669596405,0.0008486180776649532,-0.014360552612329991,0.07926285694652431,-1.3992654379152343
1.55e-07,0.29548993381,0.30805274774,0.0021048994776649566,0.0069962310776700565,0.19660239461790277,0.681699695473196
1.5599999999999997e-07,0.29423365241,0.30051505938,0.0008486180776649532,-0.0005414572823299602,0.07926285694652431,-0.0527585867845581
1.5699999999999994e-07,0.28669596405,0.30930902914,-0.006689070282335063,0.00825251247767006,-0.6247743653456552,0.8041094098324092
1.579999999999999e-07,0.28669596405,0.31182159192,-0.006689070282335063,0.01076507525767001,-0.6247743653456552,1.0489288366020675
1.5899999999999998e-07,0.29423365241,0.31935928029,0.0008486180776649532,0.018302763627670027,0.07926285694652431,1.783387119834203
1.5999999999999995e-07,0.30554018496,0.31307787332,0.012155150627664979,0.012021356657670013,1.1353186913188165,1.1713385509612808
1.6099999999999992e-07,0.31433415471,0.30428390356,0.020949120377664943,0.003227386897670048,1.9566954503483465,0.3144705543443189
1.62e-07,0.32940953143,0.29297737102,0.036024497097664976,-0.008079145642329977,3.3647698949327056,-0.7872168690423121
1.6299999999999996e-07,0.32187184307,0.29925877799,0.02848680873766496,-0.0017977386723299627,2.6607326726405263,-0.17516830016938997
1.6399999999999993e-07,0.31182159192,0.29423365241,0.018436557587664937,-0.006822864252329974,1.7220163759396123,-0.6648071556574803
1.649999999999999e-07,0.31433415471,0.28920852684,0.020949120377664943,-0.011847989822329985,1.9566954503483465,-1.154446010171189
1.6599999999999998e-07,0.30177134078,0.28920852684,0.00838630644766497,-0.011847989822329985,0.7833000801727267,-1.154446010171189
1.6699999999999995e-07,0.29172108963,0.28920852684,-0.0016639447023350518,-0.011847989822329985,-0.15541621652818702,-1.154446010171189
1.6799999999999992e-07,0.29423365241,0.2766457129,0.0008486180776649532,-0.024410803762329958,0.07926285694652431,-2.378543147917028
1.69e-07,0.28795224545,0.28543968266,-0.00543278888233506,-0.015616834002329938,-0.5074348276742768,-1.5216751513000608
1.6999999999999996e-07,0.28041455708,0.29046480823,-0.012970477252335022,-0.010591708432329983,-1.211472050900474,-1.0320362967863572
1.7099999999999993e-07,0.2967462152,0.30428390356,0.003361180867664959,0.003227386897670048,0.31394193135525844,0.3144705543443189
1.72e-07,0.29548993381,0.30428390356,0.0021048994776649566,0.003227386897670048,0.19660239461790277,0.3144705543443189
1.7299999999999997e-07,0.30302762217,0.30051505938,0.009642587837664973,-0.0005414572823299602,0.9006396169100823,-0.0527585867845581
1.7399999999999994e-07,0.29423365241,0.29925877799,0.0008486180776649532,-0.0017977386723299627,0.07926285694652431,-0.17516830016938997
1.749999999999999e-07,0.29046480823,0.29800249659,-0.002920226102335055,-0.003054020072329966,-0.2727557541995655,-0.2975780145286032
1.76e-07,0.2967462152,0.30428390356,0.003361180867664959,0.003227386897670048,0.31394193135525844,0.3144705543443189
1.7699999999999996e-07,0.29548993381,0.30679646635,0.0021048994776649566,0.005739949687670054,0.19660239461790277,0.5592899820883641
1.7799999999999993e-07,0.28795224545,0.32061556168,-0.00543278888233506,0.01955904501767003,-0.5074348276742768,1.905796833219035
1.79e-07,0.28292711987,0.32312812447,-0.010457914462335016,0.022071607807670035,-0.9767929764917398,2.15061626096308
1.7999999999999997e-07,0.2967462152,0.31182159192,0.003361180867664959,0.01076507525767001,0.31394193135525844,1.0489288366020675
1.8099999999999994e-07,0.28795224545,0.2967462152,-0.00543278888233506,-0.0043103014623299685,-0.5074348276742768,-0.41998772791343514
1.819999999999999e-07,0.28543968266,0.29172108963,-0.00794535167233501,-0.00933542703232998,-0.7421139020830058,-0.909626582427144
1.8299999999999998e-07,0.28543968266,0.28543968266,-0.00794535167233501,-0.015616834002329938,-0.7421139020830058,-1.5216751513000608
1.8399999999999995e-07,0.28543968266,0.28669596405,-0.00794535167233501,-0.014360552612329991,-0.7421139020830058,-1.3992654379152343
1.8499999999999992e-07,0.2779019943,0.28543968266,-0.015483040032335027,-0.015616834002329938,-1.4461511243751852,-1.5216751513000608
1.86e-07,0.28795224545,0.27915827569,-0.00543278888233506,-0.021898240972329952,-0.5074348276742768,-2.133723720172983
1.8699999999999997e-07,0.30805274774,0.29548993381,0.014667713407664984,-0.005566582852329971,1.3699977647935278,-0.542397441298267
1.8799999999999994e-07,0.30930902914,0.29423365241,0.015923994807664987,-0.006822864252329974,1.4873373024649061,-0.6648071556574803
1.889999999999999e-07,0.30805274774,0.29800249659,0.014667713407664984,-0.003054020072329966,1.3699977647935278,-0.2975780145286032
1.8999999999999998e-07,0.29800249659,0.29925877799,0.0046174622576649615,-0.0017977386723299627,0.4312814680926141,-0.17516830016938997
1.9099999999999995e-07,0.29423365241,0.30302762217,0.0008486180776649532,0.0019711055076700457,0.07926285694652431,0.19206084095948706
1.9199999999999992e-07,0.28418340127,0.28543968266,-0.009201633062335013,-0.015616834002329938,-0.8594534388203614,-1.5216751513000608
1.93e-07,0.27915827569,0.28920852684,-0.014226758642335025,-0.011847989822329985,-1.3288115876378297,-1.154446010171189
1.9399999999999996e-07,0.2766457129,0.28543968266,-0.01673932143233503,-0.015616834002329938,-1.5634906620465638,-1.5216751513000608
1.9499999999999993e-07,0.28795224545,0.28543968266,-0.00543278888233506,-0.015616834002329938,-0.5074348276742768,-1.5216751513000608
1.959999999999999e-07,0.28920852684,0.28669596405,-0.004176507492335058,-0.014360552612329991,-0.39009529093692114,-1.3992654379152343
1.9699999999999998e-07,0.29046480823,0.28292711987,-0.002920226102335055,-0.018129396792329944,-0.2727557541995655,-1.7664945790441058
1.9799999999999995e-07,0.28920852684,0.28669596405,-0.004176507492335058,-0.014360552612329991,-0.39009529093692114,-1.3992654379152343
1.9899999999999992e-07,0.28292711987,0.29800249659,-0.010457914462335016,-0.003054020072329966,-0.9767929764917398,-0.2975780145286032
2e-07,0.28795224545,0.29925877799,-0.00543278888233506,-0.0017977386723299627,-0.5074348276742768,-0.17516830016938997
2.0099999999999996e-07,0.28041455708,0.30428390356,-0.012970477252335022,0.003227386897670048,-1.211472050900474,0.3144705543443189
2.0199999999999993e-07,0.27287686872,0.32312812447,-0.02050816561233504,0.022071607807670035,-1.9155092731926535,2.15061626096308
2.03e-07,0.2779019943,0.3168467175,-0.015483040032335027,0.01579020083767002,-1.4461511243751852,1.5385676920901579
2.0399999999999997e-07,0.27162058733,0.31182159192,-0.02176444700233504,0.01076507525767001,-2.0328488099300093,1.0489288366020675
2.0499999999999994e-07,0.28041455708,0.30805274774,-0.012970477252335022,0.0069962310776700565,-1.211472050900474,0.681699695473196
2.059999999999999e-07,0.29800249659,0.2967462152,0.0046174622576649615,-0.0043103014623299685,0.4312814680926141,-0.41998772791343514
2.07e-07,0.30428390356,0.29297737102,0.010898869227664976,-0.008079145642329977,1.017979153647438,-0.7872168690423121
2.0799999999999996e-07,0.31935928029,0.28041455708,0.025974245957664954,-0.02064195958232995,2.4260535991658148,-2.011314006788151
2.0899999999999993e-07,0.30554018496,0.2967462152,0.012155150627664979,-0.0043103014623299685,1.1353186913188165,-0.41998772791343514
2.1e-07,0.29548993381,0.30302762217,0.0021048994776649566,0.0019711055076700457,0.19660239461790277,0.19206084095948706
2.1099999999999997e-07,0.29172108963,0.31182159192,-0.0016639447023350518,0.01076507525767001,-0.15541621652818702,1.0489288366020675
2.1199999999999994e-07,0.28418340127,0.32061556168,-0.009201633062335013,0.01955904501767003,-0.8594534388203614,1.905796833219035
2.129999999999999e-07,0.2766457129,0.31810299889,-0.01673932143233503,0.017046482227670023,-1.5634906620465638,1.6609774054749897
2.1399999999999998e-07,0.28669596405,0.31182159192,-0.006689070282335063,0.01076507525767001,-0.6247743653456552,1.0489288366020675
2.1499999999999995e-07,0.28543968266,0.30302762217,-0.00794535167233501,0.0019711055076700457,-0.7421139020830058,0.19206084095948706
2.1599999999999992e-07,0.29423365241,0.30679646635,0.0008486180776649532,0.005739949687670054,0.07926285694652431,0.5592899820883641
2.17e-07,0.29548993381,0.31810299889,0.0021048994776649566,0.017046482227670023,0.19660239461790277,1.6609774054749897
2.1799999999999997e-07,0.29423365241,0.31935928029,0.0008486180776649532,0.018302763627670027,0.07926285694652431,1.783387119834203
