time,amplitude
-1.618797607129776606e-01,7.999999999999998224e-01
-1.618397558295690541e-01,7.999999999999998224e-01
-1.617997509461604200e-01,7.999999999999998224e-01
-1.617597460627518136e-01,7.999999999999998224e-01
-1.617197411793432071e-01,7.999999999999998224e-01
-1.616797362959345730e-01,7.999999999999998224e-01
-1.616397314125259665e-01,7.999999999999998224e-01
-1.615997265291173324e-01,7.999999999999998224e-01
-1.615597216457087260e-01,7.999999999999998224e-01
-1.615197167623000918e-01,7.999999999999998224e-01
-1.614797118788914854e-01,7.999999999999998224e-01
-1.614397069954828512e-01,7.999999999999998224e-01
-1.613997021120742448e-01,7.999999999999998224e-01
-1.613596972286656106e-01,7.999999999999998224e-01
-1.613196923452570042e-01,7.999999999999998224e-01
-1.612796874618483700e-01,7.999999999999998224e-01
-1.612396825784397636e-01,7.999999999999998224e-01
-1.611996776950311572e-01,7.999999999999998224e-01
-1.611596728116225230e-01,7.999999999999998224e-01
-1.611196679282139166e-01,7.999999999999998224e-01
-1.610796630448052824e-01,7.999999999999998224e-01
-1.610396581613966760e-01,7.999999999999998224e-01
-1.609996532779880418e-01,7.999999999999998224e-01
-1.609596483945794354e-01,7.999999999999998224e-01
-1.609196435111708012e-01,7.999999999999998224e-01
-1.608796386277621948e-01,7.999999999999998224e-01
-1.608396337443535606e-01,7.999999999999998224e-01
-1.607996288609449542e-01,7.999999999999998224e-01
-1.607596239775363200e-01,7.999999999999998224e-01
-1.607196190941277136e-01,7.999999999999998224e-01
-1.606796142107191072e-01,7.999999999999998224e-01
-1.606396093273104730e-01,8.799999999999998934e-01
-1.605996044439018666e-01,7.999999999999998224e-01
-1.605595995604932325e-01,7.999999999999998224e-01
-1.605195946770846260e-01,7.999999999999998224e-01
-1.604795897936759919e-01,7.999999999999998224e-01
-1.604395849102673854e-01,7.999999999999998224e-01
-1.603995800268587513e-01,7.999999999999998224e-01
-1.603595751434501449e-01,7.999999999999998224e-01
-1.603195702600415107e-01,7.999999999999998224e-01
-1.602795653766329043e-01,7.999999999999998224e-01
-1.602395604932242978e-01,7.999999999999998224e-01
-1.601995556098156637e-01,7.999999999999998224e-01
-1.601595507264070573e-01,7.999999999999998224e-01
-1.601195458429984231e-01,7.999999999999998224e-01
-1.600795409595898167e-01,7.999999999999998224e-01
-1.600395360761811825e-01,7.999999999999998224e-01
-1.599995311927725761e-01,7.999999999999998224e-01
-1.599595263093639419e-01,7.999999999999998224e-01
-1.599195214259553355e-01,7.999999999999998224e-01
-1.598795165425467013e-01,7.999999999999998224e-01
-1.598395116591380949e-01,2.800000000000000266e+00
-1.597995067757294607e-01,2.960000000000000409e+00
-1.597595018923208543e-01,2.880000000000000338e+00
-1.597194970089122479e-01,2.960000000000000409e+00
-1.596794921255036137e-01,2.960000000000000409e+00
-1.596394872420950073e-01,2.960000000000000409e+00
-1.595994823586863731e-01,2.880000000000000338e+00
-1.595594774752777667e-01,2.960000000000000409e+00
-1.595194725918691325e-01,2.880000000000000338e+00
-1.594794677084605261e-01,2.960000000000000409e+00
-1.594394628250518919e-01,2.880000000000000338e+00
-1.593994579416432855e-01,2.960000000000000409e+00
-1.593594530582346513e-01,2.880000000000000338e+00
-1.593194481748260449e-01,2.960000000000000409e+00
-1.592794432914174108e-01,2.880000000000000338e+00
-1.592394384080088043e-01,2.880000000000000338e+00
-1.591994335246001979e-01,2.960000000000000409e+00
-1.591594286411915637e-01,2.880000000000000338e+00
-1.591194237577829573e-01,2.960000000000000409e+00
-1.590794188743743232e-01,2.880000000000000338e+00
-1.590394139909657167e-01,2.960000000000000409e+00
-1.589994091075570826e-01,2.880000000000000338e+00
-1.589594042241484761e-01,2.880000000000000338e+00
-1.589193993407398420e-01,2.960000000000000409e+00
-1.588793944573312356e-01,2.880000000000000338e+00
-1.588393895739226014e-01,2.960000000000000409e+00
-1.587993846905139950e-01,2.880000000000000338e+00
-1.587593798071053608e-01,2.960000000000000409e+00
-1.587193749236967544e-01,2.880000000000000338e+00
-1.586793700402881480e-01,2.960000000000000409e+00
-1.586393651568795138e-01,2.960000000000000409e+00
-1.585993602734709074e-01,2.960000000000000409e+00
-1.585593553900622732e-01,2.880000000000000338e+00
-1.585193505066536668e-01,2.880000000000000338e+00
-1.584793456232450326e-01,2.880000000000000338e+00
-1.584393407398364262e-01,2.880000000000000338e+00
-1.583993358564277920e-01,2.960000000000000409e+00
-1.583593309730191856e-01,2.880000000000000338e+00
-1.583193260896105514e-01,2.880000000000000338e+00
-1.582793212062019450e-01,2.880000000000000338e+00
-1.582393163227933108e-01,2.880000000000000338e+00
-1.581993114393847044e-01,2.880000000000000338e+00
-1.581593065559760980e-01,2.880000000000000338e+00
-1.581193016725674638e-01,2.880000000000000338e+00
-1.580792967891588574e-01,2.880000000000000338e+00
-1.580392919057502232e-01,2.880000000000000338e+00
-1.579992870223416168e-01,2.880000000000000338e+00
-1.579592821389329826e-01,2.880000000000000338e+00
-1.579192772555243762e-01,2.960000000000000409e+00
-1.578792723721157421e-01,2.960000000000000409e+00
-1.578392674887071356e-01,2.960000000000000409e+00
-1.577992626052985015e-01,2.880000000000000338e+00
-1.577592577218898950e-01,2.880000000000000338e+00
-1.577192528384812609e-01,2.880000000000000338e+00
-1.576792479550726545e-01,2.880000000000000338e+00
-1.576392430716640480e-01,2.880000000000000338e+00
-1.575992381882554139e-01,2.880000000000000338e+00
-1.575592333048468074e-01,2.880000000000000338e+00
-1.575192284214381733e-01,2.960000000000000409e+00
-1.574792235380295669e-01,2.880000000000000338e+00
-1.574392186546209327e-01,2.880000000000000338e+00
-1.573992137712123263e-01,2.960000000000000409e+00
-1.573592088878036921e-01,2.880000000000000338e+00
-1.573192040043950857e-01,2.880000000000000338e+00
-1.572791991209864515e-01,2.880000000000000338e+00
-1.572391942375778451e-01,2.960000000000000409e+00
-1.571991893541692109e-01,2.960000000000000409e+00
-1.571591844707606045e-01,2.880000000000000338e+00
-1.571191795873519981e-01,2.880000000000000338e+00
-1.570791747039433639e-01,2.960000000000000409e+00
-1.570391698205347575e-01,2.880000000000000338e+00
-1.569991649371261233e-01,2.880000000000000338e+00
-1.569591600537175169e-01,2.880000000000000338e+00
-1.569191551703088827e-01,2.880000000000000338e+00
-1.568791502869002763e-01,2.880000000000000338e+00
-1.568391454034916421e-01,2.880000000000000338e+00
-1.567991405200830357e-01,2.880000000000000338e+00
-1.567591356366744015e-01,2.960000000000000409e+00
-1.567191307532657951e-01,2.880000000000000338e+00
-1.566791258698571609e-01,2.880000000000000338e+00
-1.566391209864485545e-01,2.880000000000000338e+00
-1.565991161030399481e-01,2.880000000000000338e+00
-1.565591112196313139e-01,2.880000000000000338e+00
-1.565191063362227075e-01,2.880000000000000338e+00
-1.564791014528140733e-01,2.880000000000000338e+00
-1.564390965694054669e-01,2.960000000000000409e+00
-1.563990916859968328e-01,2.960000000000000409e+00
-1.563590868025882263e-01,2.960000000000000409e+00
-1.563190819191795922e-01,2.880000000000000338e+00
-1.562790770357709857e-01,2.880000000000000338e+00
-1.562390721523623516e-01,2.880000000000000338e+00
-1.561990672689537452e-01,2.880000000000000338e+00
-1.561590623855451110e-01,2.880000000000000338e+00
-1.561190575021365046e-01,2.880000000000000338e+00
-1.560790526187278981e-01,2.880000000000000338e+00
-1.560390477353192640e-01,2.960000000000000409e+00
-1.559990428519106576e-01,2.880000000000000338e+00
-1.559590379685020234e-01,2.960000000000000409e+00
-1.559190330850934170e-01,2.880000000000000338e+00
-1.558790282016847828e-01,2.880000000000000338e+00
-1.558390233182761764e-01,7.999999999999998224e-01
-1.557990184348675422e-01,7.999999999999998224e-01
-1.557590135514589358e-01,7.999999999999998224e-01
-1.557190086680503016e-01,7.999999999999998224e-01
-1.556790037846416952e-01,7.999999999999998224e-01
-1.556389989012330610e-01,7.999999999999998224e-01
-1.555989940178244546e-01,7.999999999999998224e-01
-1.555589891344158482e-01,7.999999999999998224e-01
-1.555189842510072140e-01,7.999999999999998224e-01
-1.554789793675986076e-01,7.999999999999998224e-01
-1.554389744841899734e-01,7.999999999999998224e-01
-1.553989696007813670e-01,7.999999999999998224e-01
-1.553589647173727328e-01,7.999999999999998224e-01
-1.553189598339641264e-01,7.999999999999998224e-01
-1.552789549505554922e-01,7.999999999999998224e-01
-1.552389500671468858e-01,7.999999999999998224e-01
-1.551989451837382517e-01,7.999999999999998224e-01
-1.551589403003296452e-01,7.999999999999998224e-01
-1.551189354169210111e-01,7.999999999999998224e-01
-1.550789305335124046e-01,7.999999999999998224e-01
-1.550389256501037982e-01,7.999999999999998224e-01
-1.549989207666951641e-01,7.999999999999998224e-01
-1.549589158832865576e-01,7.999999999999998224e-01
-1.549189109998779235e-01,7.999999999999998224e-01
-1.548789061164693170e-01,7.999999999999998224e-01
-1.548389012330606829e-01,7.999999999999998224e-01
-1.547988963496520765e-01,7.999999999999998224e-01
-1.547588914662434423e-01,7.999999999999998224e-01
-1.547188865828348359e-01,7.999999999999998224e-01
-1.546788816994262017e-01,7.999999999999998224e-01
-1.546388768160175953e-01,7.999999999999998224e-01
-1.545988719326089611e-01,7.999999999999998224e-01
-1.545588670492003547e-01,7.999999999999998224e-01
-1.545188621657917483e-01,7.999999999999998224e-01
-1.544788572823831141e-01,7.999999999999998224e-01
-1.544388523989745077e-01,7.999999999999998224e-01
-1.543988475155658735e-01,7.999999999999998224e-01
-1.543588426321572671e-01,7.999999999999998224e-01
-1.543188377487486329e-01,7.999999999999998224e-01
-1.542788328653400265e-01,7.999999999999998224e-01
-1.542388279819313923e-01,7.999999999999998224e-01
-1.541988230985227859e-01,7.999999999999998224e-01
-1.541588182151141517e-01,7.999999999999998224e-01
-1.541188133317055453e-01,7.999999999999998224e-01
-1.540788084482969111e-01,7.999999999999998224e-01
-1.540388035648883047e-01,7.999999999999998224e-01
-1.539987986814796983e-01,7.999999999999998224e-01
-1.539587937980710641e-01,7.999999999999998224e-01
-1.539187889146624577e-01,7.999999999999998224e-01
-1.538787840312538235e-01,7.999999999999998224e-01
-1.538387791478452171e-01,7.999999999999998224e-01
-1.537987742644365829e-01,7.999999999999998224e-01
-1.537587693810279765e-01,7.999999999999998224e-01
-1.537187644976193424e-01,7.999999999999998224e-01
-1.536787596142107359e-01,7.999999999999998224e-01
-1.536387547308021018e-01,7.200000000000001954e-01
-1.535987498473934953e-01,7.999999999999998224e-01
-1.535587449639848612e-01,7.999999999999998224e-01
-1.535187400805762548e-01,7.999999999999998224e-01
-1.534787351971676483e-01,7.999999999999998224e-01
-1.534387303137590142e-01,7.999999999999998224e-01
-1.533987254303504078e-01,7.999999999999998224e-01
-1.533587205469417736e-01,7.999999999999998224e-01
-1.533187156635331672e-01,7.999999999999998224e-01
-1.532787107801245330e-01,7.999999999999998224e-01
-1.532387058967159266e-01,7.999999999999998224e-01
-1.531987010133072924e-01,7.999999999999998224e-01
-1.531586961298986860e-01,7.999999999999998224e-01
-1.531186912464900518e-01,7.999999999999998224e-01
-1.530786863630814454e-01,7.999999999999998224e-01
-1.530386814796728112e-01,7.999999999999998224e-01
-1.529986765962642048e-01,7.999999999999998224e-01
-1.529586717128555984e-01,7.999999999999998224e-01
-1.529186668294469642e-01,7.999999999999998224e-01
-1.528786619460383578e-01,7.999999999999998224e-01
-1.528386570626297236e-01,7.999999999999998224e-01
-1.527986521792211172e-01,7.999999999999998224e-01
-1.527586472958124830e-01,7.999999999999998224e-01
-1.527186424124038766e-01,7.999999999999998224e-01
-1.526786375289952424e-01,7.999999999999998224e-01
-1.526386326455866360e-01,7.999999999999998224e-01
-1.525986277621780018e-01,7.999999999999998224e-01
-1.525586228787693954e-01,7.999999999999998224e-01
-1.525186179953607613e-01,7.999999999999998224e-01
-1.524786131119521548e-01,7.999999999999998224e-01
-1.524386082285435484e-01,7.999999999999998224e-01
-1.523986033451349142e-01,7.999999999999998224e-01
-1.523585984617263078e-01,7.999999999999998224e-01
-1.523185935783176737e-01,7.999999999999998224e-01
-1.522785886949090672e-01,7.999999999999998224e-01
-1.522385838115004331e-01,7.999999999999998224e-01
-1.521985789280918266e-01,7.999999999999998224e-01
-1.521585740446831925e-01,7.999999999999998224e-01
-1.521185691612745861e-01,7.999999999999998224e-01
-1.520785642778659519e-01,7.999999999999998224e-01
-1.520385593944573455e-01,7.999999999999998224e-01
-1.519985545110487113e-01,7.999999999999998224e-01
-1.519585496276401049e-01,7.999999999999998224e-01
-1.519185447442314985e-01,7.200000000000001954e-01
-1.518785398608228643e-01,7.999999999999998224e-01
-1.518385349774142579e-01,2.800000000000000266e+00
-1.517985300940056237e-01,2.880000000000000338e+00
-1.517585252105970173e-01,2.960000000000000409e+00
-1.517185203271883831e-01,2.960000000000000409e+00
-1.516785154437797767e-01,2.880000000000000338e+00
-1.516385105603711425e-01,2.960000000000000409e+00
-1.515985056769625361e-01,2.960000000000000409e+00
-1.515585007935539019e-01,2.960000000000000409e+00
-1.515184959101452955e-01,2.960000000000000409e+00
-1.514784910267366613e-01,2.960000000000000409e+00
-1.514384861433280549e-01,2.960000000000000409e+00
-1.513984812599194485e-01,2.960000000000000409e+00
-1.513584763765108143e-01,2.880000000000000338e+00
-1.513184714931022079e-01,2.960000000000000409e+00
-1.512784666096935737e-01,2.960000000000000409e+00
-1.512384617262849673e-01,2.960000000000000409e+00
-1.511984568428763331e-01,2.960000000000000409e+00
-1.511584519594677267e-01,2.960000000000000409e+00
-1.511184470760590925e-01,2.960000000000000409e+00
-1.510784421926504861e-01,2.960000000000000409e+00
-1.510384373092418520e-01,2.880000000000000338e+00
-1.509984324258332455e-01,2.880000000000000338e+00
-1.509584275424246114e-01,2.880000000000000338e+00
-1.509184226590160049e-01,2.960000000000000409e+00
-1.508784177756073985e-01,2.880000000000000338e+00
-1.508384128921987644e-01,2.960000000000000409e+00
-1.507984080087901579e-01,2.880000000000000338e+00
-1.507584031253815238e-01,2.960000000000000409e+00
-1.507183982419729174e-01,2.960000000000000409e+00
-1.506783933585642832e-01,2.960000000000000409e+00
-1.506383884751556768e-01,2.960000000000000409e+00
-1.505983835917470426e-01,2.960000000000000409e+00
-1.505583787083384362e-01,2.960000000000000409e+00
-1.505183738249298020e-01,2.880000000000000338e+00
-1.504783689415211956e-01,2.960000000000000409e+00
-1.504383640581125614e-01,2.960000000000000409e+00
-1.503983591747039550e-01,2.960000000000000409e+00
-1.503583542912953486e-01,2.960000000000000409e+00
-1.503183494078867144e-01,2.960000000000000409e+00
-1.502783445244781080e-01,2.960000000000000409e+00
-1.502383396410694738e-01,2.960000000000000409e+00
-1.501983347576608674e-01,2.960000000000000409e+00
-1.501583298742522332e-01,2.880000000000000338e+00
-1.501183249908436268e-01,2.960000000000000409e+00
-1.500783201074349926e-01,2.880000000000000338e+00
-1.500383152240263862e-01,2.960000000000000409e+00
-1.499983103406177520e-01,2.960000000000000409e+00
-1.499583054572091456e-01,3.040000000000000480e+00
-1.499183005738005114e-01,2.960000000000000409e+00
-1.498782956903919050e-01,2.960000000000000409e+00
-1.498382908069832986e-01,2.880000000000000338e+00
-1.497982859235746644e-01,2.960000000000000409e+00
-1.497582810401660580e-01,2.880000000000000338e+00
-1.497182761567574238e-01,2.960000000000000409e+00
-1.496782712733488174e-01,2.960000000000000409e+00
-1.496382663899401833e-01,2.960000000000000409e+00
-1.495982615065315768e-01,2.960000000000000409e+00
-1.495582566231229427e-01,2.960000000000000409e+00
-1.495182517397143362e-01,2.880000000000000338e+00
-1.494782468563057021e-01,2.960000000000000409e+00
-1.494382419728970957e-01,2.960000000000000409e+00
-1.493982370894884615e-01,2.960000000000000409e+00
-1.493582322060798551e-01,2.960000000000000409e+00
-1.493182273226712486e-01,2.960000000000000409e+00
-1.492782224392626145e-01,2.880000000000000338e+00
-1.492382175558540081e-01,2.960000000000000409e+00
-1.491982126724453739e-01,2.880000000000000338e+00
-1.491582077890367675e-01,2.960000000000000409e+00
-1.491182029056281333e-01,2.880000000000000338e+00
-1.490781980222195269e-01,2.960000000000000409e+00
-1.490381931388108927e-01,2.880000000000000338e+00
-1.489981882554022863e-01,2.960000000000000409e+00
-1.489581833719936521e-01,2.880000000000000338e+00
-1.489181784885850457e-01,2.960000000000000409e+00
-1.488781736051764115e-01,2.960000000000000409e+00
-1.488381687217678051e-01,2.960000000000000409e+00
-1.487981638383591987e-01,2.960000000000000409e+00
-1.487581589549505645e-01,2.880000000000000338e+00
-1.487181540715419581e-01,2.960000000000000409e+00
-1.486781491881333239e-01,2.960000000000000409e+00
-1.486381443047247175e-01,2.880000000000000338e+00
-1.485981394213160833e-01,2.880000000000000338e+00
-1.485581345379074769e-01,2.960000000000000409e+00
-1.485181296544988427e-01,2.960000000000000409e+00
-1.484781247710902363e-01,2.960000000000000409e+00
-1.484381198876816021e-01,2.960000000000000409e+00
-1.483981150042729957e-01,2.960000000000000409e+00
-1.483581101208643616e-01,2.960000000000000409e+00
-1.483181052374557551e-01,2.880000000000000338e+00
-1.482781003540471487e-01,2.960000000000000409e+00
-1.482380954706385146e-01,2.960000000000000409e+00
-1.481980905872299081e-01,2.960000000000000409e+00
-1.481580857038212740e-01,2.960000000000000409e+00
-1.481180808204126675e-01,2.960000000000000409e+00
-1.480780759370040334e-01,2.960000000000000409e+00
-1.480380710535954270e-01,2.880000000000000338e+00
-1.479980661701867928e-01,2.960000000000000409e+00
-1.479580612867781864e-01,2.960000000000000409e+00
-1.479180564033695799e-01,2.960000000000000409e+00
-1.478780515199609458e-01,2.960000000000000409e+00
-1.478380466365523116e-01,7.999999999999998224e-01
-1.477980417531437052e-01,7.999999999999998224e-01
-1.477580368697350988e-01,7.999999999999998224e-01
-1.477180319863264646e-01,7.999999999999998224e-01
-1.476780271029178582e-01,7.999999999999998224e-01
-1.476380222195092240e-01,7.999999999999998224e-01
-1.475980173361006176e-01,7.999999999999998224e-01
-1.475580124526919834e-01,7.999999999999998224e-01
-1.475180075692833770e-01,7.999999999999998224e-01
-1.474780026858747428e-01,7.999999999999998224e-01
-1.474379978024661364e-01,7.999999999999998224e-01
-1.473979929190575300e-01,7.999999999999998224e-01
-1.473579880356488958e-01,7.999999999999998224e-01
-1.473179831522402616e-01,7.999999999999998224e-01
-1.472779782688316552e-01,7.999999999999998224e-01
-1.472379733854230488e-01,7.999999999999998224e-01
-1.471979685020144146e-01,7.999999999999998224e-01
-1.471579636186058082e-01,7.999999999999998224e-01
-1.471179587351971740e-01,7.999999999999998224e-01
-1.470779538517885676e-01,7.999999999999998224e-01
-1.470379489683799334e-01,7.999999999999998224e-01
-1.469979440849713270e-01,7.999999999999998224e-01
-1.469579392015626929e-01,7.999999999999998224e-01
-1.469179343181540864e-01,7.999999999999998224e-01
-1.468779294347454800e-01,7.999999999999998224e-01
-1.468379245513368458e-01,7.999999999999998224e-01
-1.467979196679282117e-01,7.999999999999998224e-01
-1.467579147845196053e-01,7.999999999999998224e-01
-1.467179099011109988e-01,7.200000000000001954e-01
-1.466779050177023647e-01,7.999999999999998224e-01
-1.466379001342937582e-01,7.999999999999998224e-01
-1.465978952508851241e-01,7.999999999999998224e-01
-1.465578903674765177e-01,7.999999999999998224e-01
-1.465178854840678835e-01,7.999999999999998224e-01
-1.464778806006592771e-01,7.999999999999998224e-01
-1.464378757172506429e-01,7.999999999999998224e-01
-1.463978708338420365e-01,7.999999999999998224e-01
-1.463578659504334301e-01,7.999999999999998224e-01
-1.463178610670247959e-01,7.999999999999998224e-01
-1.462778561836161617e-01,7.999999999999998224e-01
-1.462378513002075553e-01,7.999999999999998224e-01
-1.461978464167989489e-01,7.999999999999998224e-01
-1.461578415333903147e-01,7.999999999999998224e-01
-1.461178366499817083e-01,7.999999999999998224e-01
-1.460778317665730741e-01,7.999999999999998224e-01
-1.460378268831644677e-01,7.999999999999998224e-01
-1.459978219997558335e-01,7.999999999999998224e-01
-1.459578171163472271e-01,7.999999999999998224e-01
-1.459178122329385929e-01,7.999999999999998224e-01
-1.458778073495299865e-01,7.999999999999998224e-01
-1.458378024661213801e-01,7.999999999999998224e-01
-1.457977975827127459e-01,7.200000000000001954e-01
-1.457577926993041117e-01,7.999999999999998224e-01
-1.457177878158955053e-01,7.999999999999998224e-01
-1.456777829324868989e-01,7.999999999999998224e-01
-1.456377780490782647e-01,7.999999999999998224e-01
-1.455977731656696583e-01,7.999999999999998224e-01
-1.455577682822610242e-01,7.999999999999998224e-01
-1.455177633988524177e-01,7.999999999999998224e-01
-1.454777585154437836e-01,7.999999999999998224e-01
-1.454377536320351771e-01,7.200000000000001954e-01
-1.453977487486265430e-01,7.999999999999998224e-01
-1.453577438652179366e-01,7.999999999999998224e-01
-1.453177389818093301e-01,7.999999999999998224e-01
-1.452777340984006960e-01,7.999999999999998224e-01
-1.452377292149920618e-01,7.999999999999998224e-01
-1.451977243315834554e-01,7.999999999999998224e-01
-1.451577194481748490e-01,7.999999999999998224e-01
-1.451177145647662148e-01,7.999999999999998224e-01
-1.450777096813576084e-01,7.999999999999998224e-01
-1.450377047979489742e-01,7.999999999999998224e-01
-1.449976999145403678e-01,7.999999999999998224e-01
-1.449576950311317336e-01,7.999999999999998224e-01
-1.449176901477231272e-01,7.999999999999998224e-01
-1.448776852643144930e-01,7.999999999999998224e-01
-1.448376803809058866e-01,7.999999999999998224e-01
-1.447976754974972802e-01,7.999999999999998224e-01
-1.447576706140886460e-01,7.999999999999998224e-01
-1.447176657306800118e-01,7.999999999999998224e-01
-1.446776608472714054e-01,7.999999999999998224e-01
-1.446376559638627990e-01,7.999999999999998224e-01
-1.445976510804541648e-01,7.999999999999998224e-01
-1.445576461970455584e-01,7.999999999999998224e-01
-1.445176413136369242e-01,7.999999999999998224e-01
-1.444776364302283178e-01,7.999999999999998224e-01
-1.444376315468196836e-01,7.999999999999998224e-01
-1.443976266634110772e-01,7.999999999999998224e-01
-1.443576217800024430e-01,7.999999999999998224e-01
-1.443176168965938366e-01,7.999999999999998224e-01
-1.442776120131852302e-01,7.999999999999998224e-01
-1.442376071297765960e-01,7.999999999999998224e-01
-1.441976022463679619e-01,7.999999999999998224e-01
-1.441575973629593554e-01,7.999999999999998224e-01
-1.441175924795507490e-01,7.999999999999998224e-01
-1.440775875961421149e-01,7.999999999999998224e-01
-1.440375827127335084e-01,7.999999999999998224e-01
-1.439975778293248743e-01,7.999999999999998224e-01
-1.439575729459162678e-01,7.999999999999998224e-01
-1.439175680625076337e-01,7.999999999999998224e-01
-1.438775631790990273e-01,7.999999999999998224e-01
-1.438375582956903931e-01,2.800000000000000266e+00
-1.437975534122817867e-01,2.880000000000000338e+00
-1.437575485288731802e-01,2.960000000000000409e+00
-1.437175436454645461e-01,2.960000000000000409e+00
-1.436775387620559397e-01,2.960000000000000409e+00
-1.436375338786473055e-01,2.880000000000000338e+00
-1.435975289952386991e-01,2.880000000000000338e+00
-1.435575241118300649e-01,2.960000000000000409e+00
-1.435175192284214585e-01,2.880000000000000338e+00
-1.434775143450128243e-01,2.880000000000000338e+00
-1.434375094616042179e-01,2.960000000000000409e+00
-1.433975045781955837e-01,2.880000000000000338e+00
-1.433574996947869773e-01,2.880000000000000338e+00
-1.433174948113783431e-01,2.960000000000000409e+00
-1.432774899279697367e-01,2.960000000000000409e+00
-1.432374850445611303e-01,2.960000000000000409e+00
-1.431974801611524961e-01,2.880000000000000338e+00
-1.431574752777438897e-01,2.880000000000000338e+00
-1.431174703943352555e-01,2.960000000000000409e+00
-1.430774655109266491e-01,2.960000000000000409e+00
-1.430374606275180149e-01,2.960000000000000409e+00
-1.429974557441094085e-01,2.880000000000000338e+00
-1.429574508607007743e-01,2.880000000000000338e+00
-1.429174459772921679e-01,2.960000000000000409e+00
-1.428774410938835338e-01,2.880000000000000338e+00
-1.428374362104749273e-01,2.880000000000000338e+00
-1.427974313270662932e-01,2.960000000000000409e+00
-1.427574264436576867e-01,2.960000000000000409e+00
-1.427174215602490803e-01,2.960000000000000409e+00
-1.426774166768404462e-01,2.880000000000000338e+00
-1.426374117934318397e-01,2.880000000000000338e+00
-1.425974069100232056e-01,2.960000000000000409e+00
-1.425574020266145991e-01,2.880000000000000338e+00
-1.425173971432059650e-01,2.880000000000000338e+00
-1.424773922597973586e-01,2.960000000000000409e+00
-1.424373873763887244e-01,2.960000000000000409e+00
-1.423973824929801180e-01,2.880000000000000338e+00
-1.423573776095714838e-01,2.880000000000000338e+00
-1.423173727261628774e-01,2.880000000000000338e+00
-1.422773678427542432e-01,2.960000000000000409e+00
-1.422373629593456368e-01,2.880000000000000338e+00
-1.421973580759370304e-01,2.960000000000000409e+00
-1.421573531925283962e-01,2.880000000000000338e+00
-1.421173483091197898e-01,2.880000000000000338e+00
-1.420773434257111556e-01,2.880000000000000338e+00
-1.420373385423025492e-01,2.880000000000000338e+00
-1.419973336588939150e-01,2.880000000000000338e+00
-1.419573287754853086e-01,2.880000000000000338e+00
-1.419173238920766744e-01,2.960000000000000409e+00
-1.418773190086680680e-01,2.880000000000000338e+00
-1.418373141252594338e-01,2.880000000000000338e+00
-1.417973092418508274e-01,2.880000000000000338e+00
-1.417573043584421932e-01,2.960000000000000409e+00
-1.417172994750335868e-01,2.880000000000000338e+00
-1.416772945916249804e-01,2.960000000000000409e+00
-1.416372897082163462e-01,2.880000000000000338e+00
-1.415972848248077398e-01,2.880000000000000338e+00
-1.415572799413991056e-01,2.880000000000000338e+00
-1.415172750579904992e-01,2.960000000000000409e+00
