pc_time_s,idx,teensy_t_us,raw1,raw2,raw3,raw4,raw5,idx_jump,missing_frames,time_s,voltage1,voltage2,voltage3,voltage4,voltage5,voltage1_centered,voltage1_normalized,voltage2_centered,voltage2_normalized,voltage3_centered,voltage3_normalized,voltage4_centered,voltage4_normalized,voltage5_centered,voltage5_normalized
0.012638,14,13999,3406,3520,3515,3523,2922,1,0,0.013999,2.744761904761905,2.8366300366300368,2.8326007326007328,2.8390476190476193,2.3547252747252747,0.12916361172161217,0.9964164999097073,-0.0029915164835161434,-0.9662717101307142,-0.004661340659340318,-1.0138097002837942,-0.0044278827838821755,-1.07863468546802,-0.1400393479853479,-1.1155917197482597
0.013636,15,14999,3449,3517,3515,3521,2819,1,0,0.014999,2.7794139194139196,2.8342124542124543,2.8326007326007328,2.8374358974358973,2.271721611721612,0.1638156263736268,1.2637351254433333,-0.005409098901098641,-1.7471604365981914,-0.004661340659340318,-1.0138097002837942,-0.006039604395604137,-1.4712509579786313,-0.2230430109890107,-1.7768215846955713
0.014684,16,15999,3328,3524,3521,3527,3050,1,0,0.015999,2.681904761904762,2.83985347985348,2.8374358974358973,2.8422710622710623,2.457875457875458,0.066306468864469,0.5115129466161504,0.00023192673992689095,0.07491325849249293,0.00017382417582423315,0.03780556892818535,-0.0012044395604391411,-0.29340214044701396,-0.03688916483516458,-0.29386916913412137
0.015677,17,16999,3188,3528,3525,3532,3189,1,0,0.016999,2.569084249084249,2.8430769230769233,2.840659340659341,2.8463003663003663,2.56989010989011,-0.04651404395604386,-0.35882676442356304,0.0034553699633703694,1.1160982271158435,0.0033972673992677116,0.7388824150696016,0.002824864468864874,0.6881385408292977,0.0751254871794873,0.598470163173417
0.016701,18,17999,3066,3529,3526,3533,3259,1,0,0.017999,2.4707692307692306,2.843882783882784,2.8414652014652013,2.8471062271062273,2.626300366300366,-0.14482906227106218,-1.117265655472456,0.004261230769230906,1.3763944692715737,0.004203128205128248,0.9141516266048832,0.0036307252747258545,0.8844466770846033,0.13153574358974351,1.0478496830405215
0.017637,19,18999,2953,3528,3528,3534,3303,1,0,0.018999,2.37970695970696,2.8430769230769233,2.8430769230769233,2.847912087912088,2.6617582417582417,-0.235891333333333,-1.8197541365259369,0.0034553699633703694,1.1160982271158435,0.005814849816850209,1.2646900496756397,0.004436586080586391,1.0807548133398006,0.1669936190476191,1.3303168098141323
0.018634,20,19999,3214,3524,3522,3529,3184,1,0,0.019999,2.59003663003663,2.83985347985348,2.8382417582417583,2.843882783882784,2.565860805860806,-0.025561663003662805,-0.1971922466590441,0.00023192673992689095,0.07491325849249293,0.0009796849816852138,0.21307478046356357,0.00040728205128237605,0.09921413206348904,0.07109618315018329,0.5663716260400523
0.019666,21,20999,3349,3522,3517,3526,3041,1,0,0.020999,2.698827838827839,2.8382417582417583,2.8342124542124543,2.8414652014652013,2.4506227106227105,0.08322954578754604,0.6420639032721083,-0.0013797948717946262,-0.4456792258191107,-0.003049619047618801,-0.6632712772131344,-0.0020103003663001218,-0.4897102767023196,-0.04414191208791207,-0.3516465359741798
0.020648,22,21999,3414,3520,3514,3523,2921,1,0,0.021999,2.751208791208791,2.8366300366300368,2.8317948717948718,2.8390476190476193,2.3539194139194137,0.13561049816849824,1.0461501976834022,-0.0029915164835161434,-0.9662717101307142,-0.005467201465201299,-1.1890789118191725,-0.0044278827838821755,-1.07863468546802,-0.14084520879120888,-1.122011427174934
0.021632,23,22999,3451,3518,3512,3522,2818,1,0,0.022999,2.781025641025641,2.835018315018315,2.8301831501831503,2.8382417582417583,2.270915750915751,0.1654273479853483,1.276168549886757,-0.004603238095238105,-1.4868641944424612,-0.007078923076922816,-1.5396173348898323,-0.005233743589743156,-1.2749428217233256,-0.22384887179487167,-1.7832412921222456
0.022634,24,23999,3328,3522,3521,3527,3053,1,0,0.023999,2.681904761904762,2.8382417582417583,2.8374358974358973,2.8422710622710623,2.46029304029304,0.066306468864469,0.5115129466161504,-0.0013797948717946262,-0.4456792258191107,0.00017382417582423315,0.03780556892818535,-0.0012044395604391411,-0.29340214044701396,-0.034471582417582525,-0.2746100468541054
0.023633,25,24999,3192,3527,3523,3533,3188,1,0,0.024999,2.5723076923076924,2.8422710622710623,2.8390476190476193,2.8471062271062273,2.569084249084249,-0.04329060073260038,-0.33395991553671217,0.0026495091575093888,0.8558019849599701,0.0017855457875461944,0.3883439919989418,0.0036307252747258545,0.8844466770846033,0.07431962637362632,0.5920504557467426
0.02464,26,25999,3059,3527,3526,3533,3264,1,0,0.025999,2.465128205128205,2.8422710622710623,2.8414652014652013,2.8471062271062273,2.63032967032967,-0.1504700879120877,-1.1607826410244408,0.0026495091575093888,0.8558019849599701,0.004203128205128248,0.9141516266048832,0.0036307252747258545,0.8844466770846033,0.13556504761904753,1.0799482201738861
0.02566,27,26999,2954,3528,3527,3540,3303,1,0,0.026999,2.3805128205128203,2.8430769230769233,2.8422710622710623,2.852747252747253,2.6617582417582417,-0.23508547252747247,-1.8135374243042268,0.0034553699633703694,1.1160982271158435,0.005008989010989229,1.0894208381402615,0.009271750915751387,2.258603630871418,0.1669936190476191,1.3303168098141323
0.026637,28,27999,3211,3525,3522,3529,3177,1,0,0.027999,2.5876190476190475,2.840659340659341,2.8382417582417583,2.843882783882784,2.5602197802197804,-0.027979245421245302,-0.21584238332418143,0.0010377875457878716,0.33520950064836647,0.0009796849816852138,0.21307478046356357,0.00040728205128237605,0.09921413206348904,0.06545515750915776,0.5214336740533426
0.027666,29,28999,3347,3522,3502,3526,3041,1,0,0.028999,2.6972161172161173,2.8382417582417583,2.8221245421245422,2.8414652014652013,2.4506227106227105,0.08161782417582453,0.6296304788286846,-0.0013797948717946262,-0.4456792258191107,-0.015137531135530846,-3.292309450243228,-0.0020103003663001218,-0.4897102767023196,-0.04414191208791207,-0.3516465359741798
0.028635,30,29999,3413,3520,3514,3522,2923,1,0,0.029999,2.7504029304029305,2.8366300366300368,2.8317948717948718,2.8382417582417583,2.3555311355311357,0.1348046373626377,1.0399334854616922,-0.0029915164835161434,-0.9662717101307142,-0.005467201465201299,-1.1890789118191725,-0.005233743589743156,-1.2749428217233256,-0.13923348717948691,-1.1091720123215854
0.029629,31,30999,3451,3520,3512,3521,2819,1,0,0.030999,2.781025641025641,2.8366300366300368,2.8301831501831503,2.8374358974358973,2.271721611721612,0.1654273479853483,1.276168549886757,-0.0029915164835161434,-0.9662717101307142,-0.007078923076922816,-1.5396173348898323,-0.006039604395604137,-1.4712509579786313,-0.2230430109890107,-1.7768215846955713
0.030674,32,31999,3330,3523,3520,3528,3051,1,0,0.031999,2.6835164835164833,2.8390476190476193,2.8366300366300368,2.8430769230769233,2.4586813186813186,0.06791819047619052,0.5239463710595742,-0.0005739340659336456,-0.18538298366323713,-0.0006320366300363034,-0.1374636426070963,-0.0003985787545781605,-0.09709400419170838,-0.03608330402930404,-0.28744946170745056
0.031634999999999996,33,32999,3188,3526,3524,3532,3188,1,0,0.032999,2.569084249084249,2.8414652014652013,2.83985347985348,2.8463003663003663,2.569084249084249,-0.04651404395604386,-0.35882676442356304,0.0018436483516484081,0.5955057428040965,0.002591406593406731,0.5636132035342234,0.002824864468864874,0.6881385408292977,0.07431962637362632,0.5920504557467426
0.03263,34,33999,3065,3528,3527,3533,3260,1,0,0.033999,2.46996336996337,2.8430769230769233,2.8422710622710623,2.8471062271062273,2.627106227106227,-0.14563492307692272,-1.123482367694166,0.0034553699633703694,1.1160982271158435,0.005008989010989229,1.0894208381402615,0.0036307252747258545,0.8844466770846033,0.1323416043956045,1.0542693904671958
0.03363,35,34999,2953,3529,3529,3535,3303,1,0,0.034999,2.37970695970696,2.843882783882784,2.843882783882784,2.848717948717949,2.6617582417582417,-0.235891333333333,-1.8197541365259369,0.004261230769230906,1.3763944692715737,0.006620710622710746,1.4399592612109213,0.005242446886447372,1.2770629495951062,0.1669936190476191,1.3303168098141323
0.03463,36,35999,3212,3525,3521,3529,3175,1,0,0.035999,2.5884249084249085,2.840659340659341,2.8374358974358973,2.843882783882784,2.5586080586080584,-0.02717338461538432,-0.20962567110246785,0.0010377875457878716,0.33520950064836647,0.00017382417582423315,0.03780556892818535,0.00040728205128237605,0.09921413206348904,0.0638434358974358,0.5085942591999939
0.035699,37,36999,3348,3522,3517,3516,3043,1,0,0.036999,2.698021978021978,2.8382417582417583,2.8342124542124543,2.8334065934065933,2.452234432234432,0.08242368498168506,0.6358471910503948,-0.0013797948717946262,-0.4456792258191107,-0.003049619047618801,-0.6632712772131344,-0.010068908424908152,-2.4527916392549427,-0.042530190476190555,-0.3388071211208346
0.036666,38,37999,3414,3520,3514,3523,2922,1,0,0.037999,2.751208791208791,2.8366300366300368,2.8317948717948718,2.8390476190476193,2.3547252747252747,0.13561049816849824,1.0461501976834022,-0.0029915164835161434,-0.9662717101307142,-0.005467201465201299,-1.1890789118191725,-0.0044278827838821755,-1.07863468546802,-0.1400393479853479,-1.1155917197482597
0.037989,39,38999,3451,3516,3512,3522,2818,1,0,0.038999,2.781025641025641,2.8334065934065933,2.8301831501831503,2.8382417582417583,2.270915750915751,0.1654273479853483,1.276168549886757,-0.006214959706959622,-2.007456678754065,-0.007078923076922816,-1.5396173348898323,-0.005233743589743156,-1.2749428217233256,-0.22384887179487167,-1.7832412921222456
0.038821,40,39999,3330,3523,3520,3528,3052,1,0,0.039999,2.6835164835164833,2.8390476190476193,2.8366300366300368,2.8430769230769233,2.4594871794871795,0.06791819047619052,0.5239463710595742,-0.0005739340659336456,-0.18538298366323713,-0.0006320366300363034,-0.1374636426070963,-0.0003985787545781605,-0.09709400419170838,-0.03527744322344306,-0.2810297542807762
0.039656,41,40999,3191,3526,3525,3531,3189,1,0,0.040999,2.5715018315018314,2.8414652014652013,2.840659340659341,2.8454945054945053,2.56989010989011,-0.04409646153846136,-0.3401766277584257,0.0018436483516484081,0.5955057428040965,0.0033972673992677116,0.7388824150696016,0.0020190036630038932,0.4918304045739921,0.0751254871794873,0.598470163173417
0.040985,42,41999,3065,3527,3526,3534,3259,1,0,0.041999,2.46996336996337,2.8422710622710623,2.8414652014652013,2.847912087912088,2.626300366300366,-0.14563492307692272,-1.123482367694166,0.0026495091575093888,0.8558019849599701,0.004203128205128248,0.9141516266048832,0.004436586080586391,1.0807548133398006,0.13153574358974351,1.0478496830405215
0.041779,43,42999,2954,3530,3529,3536,3302,1,0,0.042999,2.3805128205128203,2.844688644688645,2.843882783882784,2.8495238095238093,2.6609523809523807,-0.23508547252747247,-1.8135374243042268,0.005067091575091887,1.6366907114274472,0.006620710622710746,1.4399592612109213,0.006048307692307908,1.4733710858503037,0.16618775824175813,1.323897102387458
0.042999,44,43999,3212,3524,3524,3529,3177,1,0,0.043999,2.5884249084249085,2.83985347985348,2.83985347985348,2.843882783882784,2.5602197802197804,-0.02717338461538432,-0.20962567110246785,0.00023192673992689095,0.07491325849249293,0.002591406593406731,0.5636132035342234,0.00040728205128237605,0.09921413206348904,0.06545515750915776,0.5214336740533426
0.043864,45,44999,3347,3523,3517,3526,3041,1,0,0.044999,2.6972161172161173,2.8390476190476193,2.8342124542124543,2.8414652014652013,2.4506227106227105,0.08161782417582453,0.6296304788286846,-0.0005739340659336456,-0.18538298366323713,-0.003049619047618801,-0.6632712772131344,-0.0020103003663001218,-0.4897102767023196,-0.04414191208791207,-0.3516465359741798
0.044976,46,45999,3414,3521,3515,3523,2923,1,0,0.045999,2.751208791208791,2.8374358974358973,2.8326007326007328,2.8390476190476193,2.3555311355311357,0.13561049816849824,1.0461501976834022,-0.002185655677655607,-0.7059754679749842,-0.004661340659340318,-1.0138097002837942,-0.0044278827838821755,-1.07863468546802,-0.13923348717948691,-1.1091720123215854
0.045887,47,46999,3451,3517,3513,3520,2818,1,0,0.046999,2.781025641025641,2.8342124542124543,2.830989010989011,2.8366300366300368,2.270915750915751,0.1654273479853483,1.276168549886757,-0.005409098901098641,-1.7471604365981914,-0.00627306227106228,-1.3643481233545507,-0.006845465201464673,-1.6675590942338288,-0.22384887179487167,-1.7832412921222456
0.046898,48,47999,3330,3523,3520,3528,3053,1,0,0.047999,2.6835164835164833,2.8390476190476193,2.8366300366300368,2.8430769230769233,2.46029304029304,0.06791819047619052,0.5239463710595742,-0.0005739340659336456,-0.18538298366323713,-0.0006320366300363034,-0.1374636426070963,-0.0003985787545781605,-0.09709400419170838,-0.034471582417582525,-0.2746100468541054
0.047657,49,48999,3189,3527,3525,3531,3188,1,0,0.048999,2.56989010989011,2.8422710622710623,2.840659340659341,2.8454945054945053,2.569084249084249,-0.04570818315018288,-0.3526100522018495,0.0026495091575093888,0.8558019849599701,0.0033972673992677116,0.7388824150696016,0.0020190036630038932,0.4918304045739921,0.07431962637362632,0.5920504557467426
0.048975,50,49999,3066,3527,3527,3533,3258,1,0,0.049999,2.4707692307692306,2.8422710622710623,2.8422710622710623,2.8471062271062273,2.6254945054945056,-0.14482906227106218,-1.117265655472456,0.0026495091575093888,0.8558019849599701,0.005008989010989229,1.0894208381402615,0.0036307252747258545,0.8844466770846033,0.13072988278388298,1.0414299756138508
0.049743,51,50999,2954,3529,3528,3534,3301,1,0,0.050999,2.3805128205128203,2.843882783882784,2.8430769230769233,2.847912087912088,2.66014652014652,-0.23508547252747247,-1.8135374243042268,0.004261230769230906,1.3763944692715737,0.005814849816850209,1.2646900496756397,0.004436586080586391,1.0807548133398006,0.1653818974358976,1.317477394960787
0.050651,52,51999,3212,3526,3523,3530,3179,1,0,0.051999,2.5884249084249085,2.8414652014652013,2.8390476190476193,2.844688644688645,2.561831501831502,-0.02717338461538432,-0.20962567110246785,0.0018436483516484081,0.5955057428040965,0.0017855457875461944,0.3883439919989418,0.0012131428571433567,0.29552226831879463,0.06706687912087927,0.5342730889066877
0.051972,53,52999,3348,3525,3523,3526,3042,1,0,0.052999,2.698021978021978,2.840659340659341,2.8390476190476193,2.8414652014652013,2.4514285714285715,0.08242368498168506,0.6358471910503948,0.0010377875457878716,0.33520950064836647,0.0017855457875461944,0.3883439919989418,-0.0020103003663001218,-0.4897102767023196,-0.04333605128205109,-0.3452268285475054
0.052744,54,53999,3413,3518,3514,3510,2924,1,0,0.053999,2.7504029304029305,2.835018315018315,2.8317948717948718,2.8285714285714287,2.3563369963369962,0.1348046373626377,1.0399334854616922,-0.004603238095238105,-1.4868641944424612,-0.005467201465201299,-1.1890789118191725,-0.014904073260072703,-3.630640456786452,-0.13842762637362638,-1.1027523048949144
0.053647,55,54999,3451,3517,3511,3521,2820,1,0,0.054999,2.781025641025641,2.8342124542124543,2.8293772893772893,2.8374358974358973,2.2725274725274724,0.1654273479853483,1.276168549886757,-0.005409098901098641,-1.7471604365981914,-0.007884783882783797,-1.7148865464252105,-0.006039604395604137,-1.4712509579786313,-0.22223715018315016,-1.7704018772689005
0.054995,56,55999,3329,3523,3520,3528,3059,1,0,0.055999,2.6827106227106228,2.8390476190476193,2.8366300366300368,2.8430769230769233,2.465128205128205,0.06711232967032998,0.517729658837864,-0.0005739340659336456,-0.18538298366323713,-0.0006320366300363034,-0.1374636426070963,-0.0003985787545781605,-0.09709400419170838,-0.02963641758241753,-0.23609180229406646
0.055742,57,56999,3190,3526,3524,3531,3190,1,0,0.056999,2.570695970695971,2.8414652014652013,2.83985347985348,2.8454945054945053,2.570695970695971,-0.0449023223443219,-0.3463933399801359,0.0018436483516484081,0.5955057428040965,0.002591406593406731,0.5636132035342234,0.0020190036630038932,0.4918304045739921,0.07593134798534829,0.6048898706000913
0.056657,58,57999,3067,3528,3527,3534,3260,1,0,0.057999,2.4715750915750916,2.8430769230769233,2.8422710622710623,2.847912087912088,2.627106227106227,-0.1440232014652012,-1.1110489432507424,0.0034553699633703694,1.1160982271158435,0.005008989010989229,1.0894208381402615,0.004436586080586391,1.0807548133398006,0.1323416043956045,1.0542693904671958
0.057976,59,58999,2953,3529,3528,3537,3303,1,0,0.058999,2.37970695970696,2.843882783882784,2.8430769230769233,2.8503296703296703,2.6617582417582417,-0.235891333333333,-1.8197541365259369,0.004261230769230906,1.3763944692715737,0.005814849816850209,1.2646900496756397,0.006854168498168889,1.6696792221056094,0.1669936190476191,1.3303168098141323
0.058775,60,59999,3213,3525,3522,3530,3176,1,0,0.059999,2.5892307692307694,2.840659340659341,2.8382417582417583,2.844688644688645,2.5594139194139194,-0.02636752380952334,-0.20340895888075428,0.0010377875457878716,0.33520950064836647,0.0009796849816852138,0.21307478046356357,0.0012131428571433567,0.29552226831879463,0.06464929670329678,0.5150139666266682
0.059651,61,60999,3350,3523,3517,3526,3041,1,0,0.060999,2.6996336996337,2.8390476190476193,2.8342124542124543,2.8414652014652013,2.4506227106227105,0.08403540659340702,0.6482806154938219,-0.0005739340659336456,-0.18538298366323713,-0.003049619047618801,-0.6632712772131344,-0.0020103003663001218,-0.4897102767023196,-0.04414191208791207,-0.3516465359741798
0.060996,62,61999,3413,3521,3514,3523,2923,1,0,0.061999,2.7504029304029305,2.8374358974358973,2.8317948717948718,2.8390476190476193,2.3555311355311357,0.1348046373626377,1.0399334854616922,-0.002185655677655607,-0.7059754679749842,-0.005467201465201299,-1.1890789118191725,-0.0044278827838821755,-1.07863468546802,-0.13923348717948691,-1.1091720123215854
0.061756,63,62999,3451,3517,3513,3521,2820,1,0,0.062999,2.781025641025641,2.8342124542124543,2.830989010989011,2.8374358974358973,2.2725274725274724,0.1654273479853483,1.276168549886757,-0.005409098901098641,-1.7471604365981914,-0.00627306227106228,-1.3643481233545507,-0.006039604395604137,-1.4712509579786313,-0.22223715018315016,-1.7704018772689005
0.062668,64,63999,3330,3523,3525,3531,3052,1,0,0.063999,2.6835164835164833,2.8390476190476193,2.840659340659341,2.8454945054945053,2.4594871794871795,0.06791819047619052,0.5239463710595742,-0.0005739340659336456,-0.18538298366323713,0.0033972673992677116,0.7388824150696016,0.0020190036630038932,0.4918304045739921,-0.03527744322344306,-0.2810297542807762
0.06396,65,64999,3191,3526,3525,3532,3190,1,0,0.064999,2.5715018315018314,2.8414652014652013,2.840659340659341,2.8463003663003663,2.570695970695971,-0.04409646153846136,-0.3401766277584257,0.0018436483516484081,0.5955057428040965,0.0033972673992677116,0.7388824150696016,0.002824864468864874,0.6881385408292977,0.07593134798534829,0.6048898706000913
0.064747,66,65999,3065,3527,3527,3533,3260,1,0,0.065999,2.46996336996337,2.8422710622710623,2.8422710622710623,2.8471062271062273,2.627106227106227,-0.14563492307692272,-1.123482367694166,0.0026495091575093888,0.8558019849599701,0.005008989010989229,1.0894208381402615,0.0036307252747258545,0.8844466770846033,0.1323416043956045,1.0542693904671958
0.065672,67,66999,2953,3528,3529,3536,3303,1,0,0.066999,2.37970695970696,2.8430769230769233,2.843882783882784,2.8495238095238093,2.6617582417582417,-0.235891333333333,-1.8197541365259369,0.0034553699633703694,1.1160982271158435,0.006620710622710746,1.4399592612109213,0.006048307692307908,1.4733710858503037,0.1669936190476191,1.3303168098141323
0.066982,68,67999,3211,3526,3523,3529,3177,1,0,0.067999,2.5876190476190475,2.8414652014652013,2.8390476190476193,2.843882783882784,2.5602197802197804,-0.027979245421245302,-0.21584238332418143,0.0018436483516484081,0.5955057428040965,0.0017855457875461944,0.3883439919989418,0.00040728205128237605,0.09921413206348904,0.06545515750915776,0.5214336740533426
0.067743,69,68999,3348,3521,3517,3528,3041,1,0,0.068999,2.698021978021978,2.8374358974358973,2.8342124542124543,2.8430769230769233,2.4506227106227105,0.08242368498168506,0.6358471910503948,-0.002185655677655607,-0.7059754679749842,-0.003049619047618801,-0.6632712772131344,-0.0003985787545781605,-0.09709400419170838,-0.04414191208791207,-0.3516465359741798
0.068648,70,69999,3413,3520,3514,3523,2923,1,0,0.069999,2.7504029304029305,2.8366300366300368,2.8317948717948718,2.8390476190476193,2.3555311355311357,0.1348046373626377,1.0399334854616922,-0.0029915164835161434,-0.9662717101307142,-0.005467201465201299,-1.1890789118191725,-0.0044278827838821755,-1.07863468546802,-0.13923348717948691,-1.1091720123215854
0.069972,71,70999,3451,3518,3512,3521,2820,1,0,0.070999,2.781025641025641,2.835018315018315,2.8301831501831503,2.8374358974358973,2.2725274725274724,0.1654273479853483,1.276168549886757,-0.004603238095238105,-1.4868641944424612,-0.007078923076922816,-1.5396173348898323,-0.006039604395604137,-1.4712509579786313,-0.22223715018315016,-1.7704018772689005
0.070748,72,71999,3330,3525,3521,3527,3052,1,0,0.071999,2.6835164835164833,2.840659340659341,2.8374358974358973,2.8422710622710623,2.4594871794871795,0.06791819047619052,0.5239463710595742,0.0010377875457878716,0.33520950064836647,0.00017382417582423315,0.03780556892818535,-0.0012044395604391411,-0.29340214044701396,-0.03527744322344306,-0.2810297542807762
0.071668,73,72999,3189,3526,3525,3532,3188,1,0,0.072999,2.56989010989011,2.8414652014652013,2.840659340659341,2.8463003663003663,2.569084249084249,-0.04570818315018288,-0.3526100522018495,0.0018436483516484081,0.5955057428040965,0.0033972673992677116,0.7388824150696016,0.002824864468864874,0.6881385408292977,0.07431962637362632,0.5920504557467426
0.072977,74,73999,3065,3528,3527,3534,3259,1,0,0.073999,2.46996336996337,2.8430769230769233,2.8422710622710623,2.847912087912088,2.626300366300366,-0.14563492307692272,-1.123482367694166,0.0034553699633703694,1.1160982271158435,0.005008989010989229,1.0894208381402615,0.004436586080586391,1.0807548133398006,0.13153574358974351,1.0478496830405215
0.073746,75,74999,2953,3527,3529,3537,3303,1,0,0.074999,2.37970695970696,2.8422710622710623,2.843882783882784,2.8503296703296703,2.6617582417582417,-0.235891333333333,-1.8197541365259369,0.0026495091575093888,0.8558019849599701,0.006620710622710746,1.4399592612109213,0.006854168498168889,1.6696792221056094,0.1669936190476191,1.3303168098141323
0.074663,76,75999,3211,3525,3522,3530,3176,1,0,0.075999,2.5876190476190475,2.840659340659341,2.8382417582417583,2.844688644688645,2.5594139194139194,-0.027979245421245302,-0.21584238332418143,0.0010377875457878716,0.33520950064836647,0.0009796849816852138,0.21307478046356357,0.0012131428571433567,0.29552226831879463,0.06464929670329678,0.5150139666266682
0.076156,77,76999,3348,3522,3518,3526,3041,1,0,0.076999,2.698021978021978,2.8382417582417583,2.835018315018315,2.8414652014652013,2.4506227106227105,0.08242368498168506,0.6358471910503948,-0.0013797948717946262,-0.4456792258191107,-0.0022437582417582647,-0.4880020656778527,-0.0020103003663001218,-0.4897102767023196,-0.04414191208791207,-0.3516465359741798
