time_s,top_V,top_centered_V,top_normalized,bot_V,bot_centered_V,bot_normalized
5.2187499999999997e-08,0.298957283143,-0.008010756823704668,-0.7737675644252434,-0.3891834256938,0.003293812778770444,0.3323383776133093
5.23437e-08,0.3014698459301,-0.0054981940366046755,-0.531076439101485,-0.3967211140553,-0.004243875582729539,-0.4281975997687293
5.25e-08,0.298957283143,-0.008010756823704668,-0.7737675644252434,-0.394208551268,-0.0017313127954295404,-0.17468560729459628
5.2656199999999996e-08,0.2977010017494,-0.00926703821730468,-0.8951131270919538,-0.3967211140553,-0.004243875582729539,-0.4281975997687293
5.28125e-08,0.2951884389622,-0.011779601004504703,-1.1378042524253742,-0.4004899582359,-0.008012719763329568,-0.8084655884446176
5.29687e-08,0.2964447203558,-0.010523319610904691,-1.016458689758664,-0.4030025210232,-0.010525282550629567,-1.0619775809187506
5.3124999999999994e-08,0.2964447203558,-0.010523319610904691,-1.016458689758664,-0.3942085512682,-0.001731312795629547,-0.1746856073147765
5.32812e-08,0.2901633133879,-0.016804726578804663,-1.6231865030825479,-0.4036306617199,-0.011153423247329541,-1.1253555790246692
5.34375e-08,0.2951884389622,-0.011779601004504703,-1.1378042524253742,-0.3992336768425,-0.006756438369929563,-0.6817095922327749
5.35937e-08,0.2939321575686,-0.013035882398104659,-1.2591498150920792,-0.406143224507,-0.01366598603442959,-1.3788675714786276
5.3749999999999995e-08,0.2939321575686,-0.013035882398104659,-1.2591498150920792,-0.4042588024167,-0.011781563944129547,-1.1887335771406806
5.39062e-08,0.2914195947815,-0.015548445185204707,-1.501840940415843,-0.4105402093845,-0.018062970911929543,-1.822513558280609
5.40625e-08,0.2989572831429,-0.008010756823804699,-0.7737675644349056,-0.4180778977461,-0.025600659273529558,-2.5830495356727403
5.42187e-08,0.298957283143,-0.008010756823704668,-0.7737675644252434,-0.4086557872942,-0.016178548821629557,-1.6323795639426677
5.4374999999999996e-08,0.2939321575686,-0.013035882398104659,-1.2591498150920792,-0.4042588024168,-0.011781563944229578,-1.1887335771507734
5.45312e-08,0.2964447203558,-0.010523319610904691,-1.016458689758664,-0.4017462396295,-0.00926900115692958,-0.9352215846766404
5.46875e-08,0.2964447203558,-0.010523319610904691,-1.016458689758664,-0.4004899582361,-0.008012719763529574,-0.8084655884647978
5.4843699999999995e-08,0.3027261273237,-0.004241912643004664,-0.4097308764347748,-0.3960929733585,-0.003615734885929589,-0.3648196016527235
5.4999999999999996e-08,0.3027261273237,-0.004241912643004664,-0.4097308764347748,-0.3929522698746,-0.00047503140202959093,-0.047929611082759255
5.51562e-08,0.3052386901109,-0.001729349855804696,-0.1670397511013596,-0.397349254752,-0.00487201627942957,-0.4915755978746534
5.53125e-08,0.3014698459301,-0.0054981940366046755,-0.531076439101485,-0.3992336768425,-0.006756438369929563,-0.6817095922327749
5.5468699999999996e-08,0.3014698459301,-0.0054981940366046755,-0.531076439101485,-0.4011180989327,-0.008640860460129574,-0.871843586560629
5.5625e-08,0.2964447203558,-0.010523319610904691,-1.016458689758664,-0.4017462396295,-0.00926900115692958,-0.9352215846766404
5.57812e-08,0.2939321575686,-0.013035882398104659,-1.2591498150920792,-0.3929522698746,-0.00047503140202959093,-0.047929611082759255
5.59375e-08,0.3090075342916,0.002039494324895308,0.1969969368891091,-0.3891834256938,0.003293812778770444,0.3323383776133093
5.6093699999999996e-08,0.3090075342916,0.002039494324895308,0.1969969368891091,-0.3898115663905,0.002665672082070414,0.26896037950738516
5.625e-08,0.3152889412595,0.008320901292795335,0.8037247502129984,-0.3954648326615,-0.0029875941889295765,-0.3014416035165318
5.64062e-08,0.3140326598659,0.0070646198991953235,0.6823791875462881,-0.3923241291777,0.000153109294870446,0.015448387043345085
5.65625e-08,0.3152889412595,0.008320901292795335,0.8037247502129984,-0.3916959884809,0.0007812499916704518,0.07882638515935651
5.67187e-08,0.3152889412595,0.008320901292795335,0.8037247502129984,-0.4036306617199,-0.011153423247329541,-1.1253555790246692
5.6875e-08,0.3165452226531,0.009577182686395291,0.9250703128797033,-0.3992336768424,-0.006756438369829587,-0.6817095922226877
5.70312e-08,0.3178015040467,0.010833464079995303,1.0464158755464135,-0.3986055361456,-0.006128297673029581,-0.6183315941066763
5.7187499999999995e-08,0.3165452226531,0.009577182686395291,0.9250703128797033,-0.400489958236,-0.008012719763429543,-0.808465588454705
5.73437e-08,0.3178015040467,0.010833464079995303,1.0464158755464135,-0.3929522698745,-0.00047503140192955984,-0.047929611072666335
5.75e-08,0.3115200970788,0.004552057112095331,0.43968806222252965,-0.3891834256937,0.0032938127788704197,0.33233837762339663
5.7656199999999995e-08,0.3140326598659,0.0070646198991953235,0.6823791875462881,-0.3778768931516,0.014600345320970431,1.4731423436813236
5.7812499999999996e-08,0.3127763784723,0.005808338505595312,0.5610336248795779,-0.3665703606094,0.02590687786317042,2.6139463097493376
5.79687e-08,0.3152889412595,0.008320901292795335,0.8037247502129984,-0.3690829233965,0.023394315076070427,2.3604343172953848
5.8125e-08,0.3165452226531,0.009577182686395291,0.9250703128797033,-0.379133174545,0.013344063927570426,1.3463863474694808
5.82812e-08,0.3152889412595,0.008320901292795335,0.8037247502129984,-0.3791331745452,0.01334406392737042,1.3463863474493007
5.8437499999999996e-08,0.3178015040467,0.010833464079995303,1.0464158755464135,-0.3741080489709,0.018369189501670435,1.853410332367299
5.85937e-08,0.3152889412595,0.008320901292795335,0.8037247502129984,-0.3879271443001,0.004550094172470431,0.45909437385541946
5.875e-08,0.3165452226531,0.009577182686395291,0.9250703128797033,-0.3829020187259,0.009575219746670416,0.966118358763325
5.8906199999999996e-08,0.3165452226531,0.009577182686395291,0.9250703128797033,-0.3891834256937,0.0032938127788704197,0.33233837762339663
5.90625e-08,0.3090075342916,0.002039494324895308,0.1969969368891091,-0.3916959884808,0.0007812499917704274,0.07882638516944382
5.92187e-08,0.3064949715044,-0.00047306846230465993,-0.04569418844430607,-0.3929522698744,-0.00047503140182958425,-0.04792961106257902
5.9375e-08,0.307751252898,0.0007832129312952962,0.07565137422239884,-0.3967211140551,-0.004243875582529588,-0.42819759974855465
5.9531199999999996e-08,0.3064949715044,-0.00047306846230465993,-0.04569418844430607,-0.3986055361456,-0.006128297673029581,-0.6183315941066763
5.96875e-08,0.3090075342916,0.002039494324895308,0.1969969368891091,-0.4017462396296,-0.009269001157029555,-0.9352215846867278
5.98437e-08,0.3090075342916,0.002039494324895308,0.1969969368891091,-0.4042588024167,-0.011781563944129547,-1.1887335771406806
6e-08,0.307751252898,0.0007832129312952962,0.07565137422239884,-0.3992336768425,-0.006756438369929563,-0.6817095922327749
6.01562e-08,0.3064949715044,-0.00047306846230465993,-0.04569418844430607,-0.3967211140554,-0.0042438755828295704,-0.4281975997788222
6.03125e-08,0.307751252898,0.0007832129312952962,0.07565137422239884,-0.4042588024168,-0.011781563944229578,-1.1887335771507734
