time_s,ch1_raw,ch2_raw,ch1_centered,ch2_centered,ch1_normalized,ch2_normalized
0.0025500000000000037,-0.76556537,-0.31508795,-0.11649371771000006,0.11592901462999994,-0.9311758573986859,0.972390663044217
0.002600000000000005,-0.77184678,-0.31634423,-0.12277512770999999,0.11467273462999994,-0.9813854091015802,0.9618532238529321
0.0026499999999999996,-0.77812818,-0.31634423,-0.12905652770999998,0.11467273462999994,-1.0315948808709063,0.9618532238529321
0.002700000000000001,-0.78315331,-0.3113191,-0.13408165771000002,0.11969786462999993,-1.0717625382199363,1.004003064496181
0.0027500000000000024,-0.78943472,-0.3113191,-0.14036306771000007,0.11969786462999993,-1.1219720899228314,1.004003064496181
0.002800000000000004,-0.790691,-0.30880654,-0.14161934771000007,0.12221042462999993,-1.1320139842766967,1.0250779428787506
0.0028500000000000053,-0.7969724,-0.30629398,-0.14790074771000006,0.12472298462999992,-1.1822234560460227,1.0461528212613203
0.0029,-0.80199753,-0.30880654,-0.15292587771,0.12221042462999993,-1.2223911133950518,1.0250779428787506
0.0029500000000000012,-0.80325381,-0.30629398,-0.15418215771,0.12472298462999992,-1.2324330077489172,1.0461528212613203
0.0030000000000000027,-0.8107915,-0.30629398,-0.16171984771000003,0.12472298462999992,-1.2926844538056774,1.0461528212613203
0.003050000000000004,-0.81330406,-0.30378141,-0.16423240771000003,0.12723555462999997,-1.312768242513408,1.067227783522
0.0031000000000000055,-0.81707291,-0.30126885,-0.16800125771000007,0.12974811462999997,-1.3428940055085727,1.0883026619045697
0.00315,-0.82335431,-0.29875629,-0.17428265771000007,0.13226067462999996,-1.3931034772778987,1.109377540287139
0.0032000000000000015,-0.82712316,-0.30126885,-0.17805150771,0.12974811462999997,-1.4232292402730626,1.0883026619045697
0.003250000000000003,-0.830892,-0.30001257,-0.18182034771,0.13100439462999997,-1.4533549233346583,1.0988401010958544
0.0033000000000000043,-0.83842969,-0.29750001,-0.18935803771000004,0.13351695462999996,-1.5136063693914186,1.119914979478424
0.0033500000000000058,-0.84094225,-0.29750001,-0.19187059771000003,0.13351695462999996,-1.533690158099149,1.119914979478424
0.0034000000000000002,-0.8447111,-0.29624372,-0.19563944771000008,0.13477324462999996,-1.5638159210943139,1.1304525025478185
0.0034500000000000017,-0.84847994,-0.29247488,-0.19940828771000008,0.13854208462999995,-1.5939416041559096,1.162064820121673
0.003500000000000003,-0.8509925,-0.29498744,-0.20192084771000007,0.13602952462999995,-1.6140253928636399,1.1409899417391034
0.0035500000000000045,-0.85601763,-0.2912186,-0.20694597771,0.13979836462999995,-1.654193050212669,1.1726022593129577
0.003600000000000006,-0.85978647,-0.29247488,-0.21071481771,0.13854208462999995,-1.6843187332742646,1.162064820121673
0.0036500000000000005,-0.86355532,-0.29247488,-0.21448366771000005,0.13854208462999995,-1.7144444962694294,1.162064820121673
0.003700000000000002,-0.86732416,-0.28870604,-0.21825250771000004,0.14231092462999995,-1.744570179331025,1.1936771376955273
0.0037500000000000033,-0.87486185,-0.2912186,-0.22579019771000008,0.13979836462999995,-1.8048216253877856,1.1726022593129577
0.0038000000000000048,-0.87737441,-0.2912186,-0.22830275771000008,0.13979836462999995,-1.8249054140955159,1.1726022593129577
0.003850000000000006,-0.87988698,-0.28870604,-0.23081532771000002,0.14231092462999995,-1.8449892827368144,1.1936771376955273
0.0039000000000000007,-0.88742466,-0.28996232,-0.23835300771,0.14105464462999995,-1.905240648860006,1.1831396985042424
0.003950000000000002,-0.89244979,-0.28870604,-0.24337813771000005,0.14231092462999995,-1.9454083062090357,1.1936771376955273
0.0040000000000000036,-0.89370607,-0.28493719,-0.24463441771000005,0.14607977462999994,-1.955450200562901,1.2252895391474914
0.004050000000000005,-0.89998748,-0.28493719,-0.25091582771,0.14607977462999994,-2.0056597522657955,1.2252895391474914
0.0040999999999999995,-0.86983673,-0.28996232,-0.22076507770999998,0.14105464462999995,-1.7646540479723236,1.1831396985042424
0.004150000000000001,-0.84596738,-0.30252513,-0.19689572771000008,0.12849183462999997,-1.573857815448179,1.0777652227132848
0.004200000000000002,-0.82084175,-0.30755026,-0.17177009771000007,0.12346670462999992,-1.3730196885701684,1.0356153820700353
0.004250000000000004,-0.80576637,-0.31383166,-0.15669471771,0.11718530462999993,-1.2525167964566475,0.9829281861136115
0.004300000000000005,-0.78189703,-0.32011307,-0.13282537771000003,0.11090389462999994,-1.0617206438660711,0.9302409062790779
0.00435,-0.76682165,-0.32890704,-0.11774999771000005,0.10210992462999996,-0.9412177517525512,0.8564787480619745
0.004400000000000001,-0.75048999,-0.33393217,-0.10141833771000008,0.09708479462999997,-0.8106729652851661,0.8143289074187255
0.0044500000000000026,-0.73415833,-0.33895729,-0.08508667771,0.09205967462999992,-0.6801281788177801,0.772179150653586
0.004500000000000004,-0.72536436,-0.3452387,-0.07629270771000007,0.08577826462999993,-0.6098348384071554,0.7194918708190523
0.004550000000000005,-0.71405783,-0.34775126,-0.06498617771000004,0.08326570462999994,-0.5194577092887993,0.6984169924364827
0.0046,-0.7027513,-0.35654523,-0.05367964771,0.07447173462999995,-0.4290805801704432,0.6246548342193794
0.004650000000000001,-0.69018849,-0.36031408,-0.041116837710000076,0.07070288462999996,-0.3286615566982228,0.5930424327674152
0.004700000000000003,-0.68516336,-0.36659548,-0.03609170771000003,0.06442148462999997,-0.2884938993491929,0.5403552368109914
0.004750000000000004,-0.67385683,-0.37413317,-0.024785177709999995,0.05688379462999993,-0.1981167702308368,0.4771305177851724
0.004800000000000006,-0.66380658,-0.37664573,-0.014734927710000068,0.05437123462999993,-0.11778153546634684,0.45605563940260285
0.00485,-0.65752517,-0.3854397,-0.008453517710000025,0.04557726462999995,-0.06757198376345169,0.38229348118549955
0.004900000000000002,-0.64998748,-0.38669599,-0.0009158277099999834,0.044320974629999954,-0.0073205377066913185,0.3717559581161049
0.004950000000000003,-0.63868095,-0.39297739,0.010390702289999942,0.03803957462999996,0.08305659141166387,0.31906876215968105
0.0050000000000000044,-0.63365582,-0.3992588,0.015415832289999987,0.03175816462999992,0.12322424876069378,0.26638148232514686
0.005050000000000006,-0.6286307,-0.40679649,0.02044095228999998,0.024220474629999933,0.16339182617615472,0.20315676329932833
0.0051,-0.62234929,-0.41182161,0.026722362289999912,0.01919535462999994,0.21360137787904898,0.16100700653418923
0.005150000000000002,-0.62109301,-0.41684674,0.027978642290000022,0.01417022462999995,0.2236432722329151,0.11885716589094028
0.005200000000000003,-0.61355532,-0.41810302,0.03551633228999995,0.012913944629999952,0.2838947182896746,0.1083197266996555
0.005250000000000005,-0.60727391,-0.42815327,0.041797742289999995,0.002863694629999969,0.33410426999256976,0.02402012929126744
0.005300000000000006,-0.60099251,-0.42940955,0.04807914228999999,0.0016074146299999703,0.3843137417618959,0.013482690099982665
0.005350000000000001,-0.59973623,-0.43443468,0.049335422289999986,-0.003417715370000074,0.39435563611576113,-0.02866715054326676
0.005400000000000002,-0.59094226,-0.44574121,0.058129392289999915,-0.014724245370000055,0.46464897652638587,-0.12350418714293959
0.0054500000000000035,-0.58842969,-0.44574121,0.06064196228999996,-0.014724245370000055,0.48473284516768533,-0.12350418714293959
0.005500000000000005,-0.58340457,-0.45202262,0.06566708228999996,-0.021005655370000043,0.5249004225831463,-0.17619146697747334
0.005549999999999999,-0.57837944,-0.45579146,0.07069221229,-0.024774495370000038,0.5650680799321761,-0.20780378455132764
0.005600000000000001,-0.57712316,-0.46332915,0.07194849229,-0.03231218537000008,0.5751099742860414,-0.27102850357714664
0.005650000000000002,-0.5746106,-0.46584171,0.07446105229,-0.034824745370000076,0.5951937629937718,-0.2921033819597162
0.005700000000000004,-0.57084175,-0.47086684,0.07822990228999993,-0.039849875370000065,0.6253195259889357,-0.33425322260296514
0.005750000000000005,-0.56581663,-0.47463568,0.08325502228999992,-0.04361871537000006,0.6654871034043965,-0.36586554017681944
0.0058,-0.5607915,-0.48091709,0.08828015228999997,-0.04990012537000005,0.7056547607534265,-0.4185528200113532
0.005850000000000001,-0.5607915,-0.48594222,0.08828015228999997,-0.05492525537000004,0.7056547607534265,-0.46070266065460214
0.0059000000000000025,-0.55576638,-0.48845478,0.09330527228999996,-0.057437815370000034,0.7458223381688874,-0.4817775390371717
0.005950000000000004,-0.5545101,-0.49599247,0.09456155228999996,-0.06497550537000008,0.7558642325227527,-0.5450022580629907
0.006000000000000005,-0.55199753,-0.49724875,0.09707412229000001,-0.06623178537000007,0.7759481011640521,-0.5555396972542754
0.00605,-0.54948497,-0.50353015,0.09958668229,-0.07251318537000007,0.7960318898717825,-0.6082268932106993
0.006100000000000001,-0.54571613,-0.50604272,0.10335552229,-0.07502575537,0.8261575729333782,-0.6293018554713783
0.006150000000000003,-0.54320356,-0.51358041,0.10586809228999994,-0.08256344537000004,0.8462414415746768,-0.6925265744971972
0.006200000000000004,-0.54194728,-0.51734925,0.10712437228999994,-0.08633228537000004,0.8562833359285421,-0.7241388920710515
0.0062500000000000056,-0.53692216,-0.52363066,0.11214949228999993,-0.09261369537000008,0.896450913344003,-0.7768261719055858
0.0063,-0.53566587,-0.52363066,0.11340578228999998,-0.09261369537000008,0.9064928876314372,-0.7768261719055858
0.0063500000000000015,-0.53315331,-0.52865578,0.11591834228999998,-0.09763881537000008,0.9265766763391676,-0.8189759286707249
0.006400000000000003,-0.53566587,-0.53493719,0.11340578228999998,-0.10392022537000001,0.9064928876314372,-0.8716632085052581
0.006450000000000004,-0.52938447,-0.54373116,0.11968718228999997,-0.11271419537000005,0.9567023594007634,-0.9454253667223619
0.006500000000000006,-0.52812819,-0.54247488,0.12094346228999997,-0.11145791537000005,0.9667442537546286,-0.9348879275310771
0.00655,-0.52435934,-0.54875628,0.12471231229000002,-0.11773931537000004,0.9968700167497933,-0.987575123487501
0.006600000000000002,-0.52812819,-0.55503769,0.12094346228999997,-0.12402072537000008,0.9667442537546286,-1.0402624033220351
0.006650000000000003,-0.52184678,-0.55629397,0.12722487229,-0.12527700537000008,1.0169538054575238,-1.05079984251332
0.0067000000000000046,-0.51807793,-0.5613191,0.13099372228999995,-0.13030213537000002,1.0470795684526875,-1.0929496831565684
0.006750000000000006,-0.52184678,-0.57136935,0.12722487229,-0.14035238537000005,1.0169538054575238,-1.177249280564957
0.0068000000000000005,-0.51682165,-0.57136935,0.13225000228999995,-0.14035238537000005,1.0571214628065528,-1.177249280564957
0.006850000000000002,-0.51682165,-0.57639448,0.13225000228999995,-0.1453775153700001,1.0571214628065528,-1.2193991212082065
0.006900000000000003,-0.51305281,-0.58267588,0.13601884228999994,-0.1516589153700001,1.0872471458681485,-1.2720863171646304
0.006950000000000005,-0.51179653,-0.58518845,0.13727512228999994,-0.15417148537000003,1.0972890402220137,-1.2931612794253093
0.007000000000000006,-0.51179653,-0.59021357,0.13727512228999994,-0.15919660537000002,1.0972890402220137,-1.3353110361904483
0.007050000000000001,-0.5067714,-0.5952387,0.14230025228999998,-0.16422173537000007,1.1374566975710436,-1.3774608768336978
0.007100000000000002,-0.5067714,-0.60026382,0.14230025228999998,-0.16924685537000006,1.1374566975710436,-1.4196106335988368
0.007150000000000004,-0.50300256,-0.60403267,0.14606909228999998,-0.1730157053700001,1.1675823806326393,-1.4512230350508015
0.007200000000000005,-0.50551512,-0.60780151,0.14355653228999998,-0.1767845453700001,1.1474985919249088,-1.4828353526246558
0.0072499999999999995,-0.5067714,-0.61282664,0.14230025228999998,-0.18180967537000003,1.1374566975710436,-1.5249851932679044
0.007300000000000001,-0.50300256,-0.61785176,0.14606909228999998,-0.18683479537000003,1.1675823806326393,-1.5671349500330434
0.007350000000000002,-0.50300256,-0.62036432,0.14606909228999998,-0.18934735537000003,1.1675823806326393,-1.588209828415613
0.007400000000000004,-0.50174628,-0.62413317,0.14732537228999998,-0.19311620537000007,1.1776242749865045,-1.6198222298675777
0.007450000000000005,-0.49797743,-0.62915829,0.15109422228999997,-0.19814132537000007,1.2077500379816688,-1.6619719866327167
0.0075,-0.49797743,-0.63418342,0.15109422228999997,-0.2031664553700001,1.2077500379816688,-1.7041218272759662
0.007550000000000001,-0.49672115,-0.6354397,0.15235050228999997,-0.2044227353700001,1.217791932335534,-1.7146592664672509
0.007600000000000003,-0.49672115,-0.64423367,0.15235050228999997,-0.21321670537000004,1.217791932335534,-1.7884214246843537
0.007650000000000004,-0.49420859,-0.64423367,0.15486306228999996,-0.21321670537000004,1.2378757210432645,-1.7884214246843537
0.0077000000000000055,-0.49169603,-0.6492588,0.15737562228999996,-0.21824183537000008,1.257959509750995,-1.8305712653276032
0.00775,-0.49169603,-0.65302764,0.15737562228999996,-0.22201067537000008,1.257959509750995,-1.8621835829014575
0.007800000000000001,-0.49169603,-0.65805277,0.15737562228999996,-0.22703580537,1.257959509750995,-1.904333423544706
0.007850000000000003,-0.49043974,-0.66307789,0.15863191228999995,-0.23206092537,1.2680014840384288,-1.946483180309845
0.007900000000000004,-0.48792718,-0.66307789,0.16114447228999995,-0.23206092537,1.2880852727461591,-1.946483180309845
0.007950000000000006,-0.48918346,-0.67187186,0.15988819228999995,-0.24085489537000004,1.278043378392294,-2.0202453385269488
0.008,-0.48541462,-0.67815327,0.16365703228999995,-0.2471363053700001,1.3081690614538897,-2.072932618361483
0.008050000000000002,-0.4866709,-0.68066583,0.16240075228999995,-0.24964886537000008,1.2981271671000245,-2.0940074967440525
0.008100000000000003,-0.49420859,-0.64800252,0.15486306228999996,-0.21698555537000008,1.2378757210432645,-1.8200338261363185
0.008150000000000004,-0.50425884,-0.6153392,0.14481281228999998,-0.18432223537000003,1.1575404862787742,-1.546060071650474
0.008200000000000006,-0.51179653,-0.59146985,0.13727512228999994,-0.16045288537000002,1.0972890402220137,-1.345848475381733
0.00825,-0.51933422,-0.57011307,0.12973743229,-0.13909610537000006,1.0370375941652543,-1.1667118413736721
0.008300000000000002,-0.52435934,-0.55252513,0.12471231229000002,-0.12150816537000009,0.9968700167497933,-1.0191875249394657
0.008350000000000003,-0.53064075,-0.52991206,0.11843090228999997,-0.09889509537000007,0.9466604650468982,-0.8295133678620097
0.008400000000000005,-0.53943472,-0.51986181,0.10963693228999993,-0.08884484537000004,0.8763671246362725,-0.7452137704536211
0.008450000000000006,-0.54697241,-0.50478644,0.10209924229,-0.07376947537,0.8161156785795131,-0.6187644162800935
0.0085,-0.54948497,-0.48971106,0.09958668229,-0.05869409537000003,0.7960318898717825,-0.4923149782284565
0.008550000000000002,-0.55702266,-0.48091709,0.09204899228999996,-0.04990012537000005,0.7357804438150222,-0.4185528200113532
0.008600000000000003,-0.5607915,-0.46961056,0.08828015228999997,-0.03859359537000007,0.7056547607534265,-0.3237157834116804
0.008650000000000005,-0.56707291,-0.46081659,0.08199874228999993,-0.029799625370000082,0.6554452090505314,-0.2499536251945771
0.0087,-0.57586688,-0.45453518,0.07320477229,-0.02351821537000004,0.5851518686399066,-0.19726634536004287
0.00875,-0.580892,-0.44322865,0.06817965229,-0.012211685370000058,0.5449842912244457,-0.10242930876037004
0.008800000000000002,-0.58717341,-0.43694724,0.06189824228999996,-0.005930275370000071,0.49477473952155054,-0.04974202892583631
0.008850000000000004,-0.59094226,-0.42940955,0.058129392289999915,0.0016074146299999703,0.46464897652638587,0.013482690099982665
0.008900000000000005,-0.59847994,-0.42187186,0.050591712289999924,0.009145104629999956,0.40439761040319444,0.07670740912580118
0.00895,-0.60476135,-0.41433418,0.04431030228999999,0.016682784629999947,0.3541880587003002,0.13993204427350983
0.009000000000000001,-0.61104276,-0.41056533,0.03802889228999995,0.020451634629999937,0.30397850699740503,0.171544445725474
0.009050000000000002,-0.6148116,-0.40554021,0.034260052289999954,0.02547675462999993,0.27385282393580934,0.2136942024906131
0.009100000000000004,-0.62109301,-0.39800252,0.027978642290000022,0.03301444462999992,0.2236432722329151,0.2769189215164316
0.009150000000000005,-0.62486185,-0.39297739,0.024209802289999915,0.03803957462999996,0.1935175891713185,0.31906876215968105
0.0092,-0.63239954,-0.39046483,0.016672112289999985,0.04055213462999996,0.13326614311455903,0.3401436405422506
0.009250000000000001,-0.63742467,-0.38669599,0.011646982289999941,0.044320974629999954,0.09309848576552911,0.3717559581161049
0.009300000000000003,-0.64244979,-0.38041458,0.006621862289999947,0.05060238462999994,0.052930908350068175,0.42444323795063865
0.009350000000000004,-0.64621864,-0.3791583,0.002853012290000012,0.05185866462999994,0.02280514535490438,0.43498067714192346
0.009400000000000006,-0.65375633,-0.37413317,-0.004684677710000029,0.05688379462999993,-0.037446300701856,0.4771305177851724
0.00945,-0.65752517,-0.36910805,-0.008453517710000025,0.06190891462999992,-0.06757198376345169,0.5192802745503114
0.009500000000000001,-0.66129401,-0.36785176,-0.01222235771000002,0.06316520462999992,-0.0976976668250474,0.5298177976197062
0.009550000000000003,-0.66631914,-0.36282664,-0.017247487710000065,0.06819032462999997,-0.13786532417407732,0.5719675543848457
0.009600000000000004,-0.67260055,-0.35905779,-0.023528897709999996,0.07195917462999996,-0.18807487587697158,0.6035799558368099
0.009650000000000006,-0.67636939,-0.35654523,-0.027297737709999992,0.07447173462999995,-0.21820055893856727,0.6246548342193794
0.0097,-0.68139452,-0.35277639,-0.032322867710000036,0.07824057462999995,-0.2583682162875972,0.6562671517932337
0.009750000000000002,-0.68767592,-0.34649498,-0.03860426771000003,0.08452198462999994,-0.30857768805692337,0.7089544316277675
0.009800000000000003,-0.69018849,-0.34649498,-0.041116837710000076,0.08452198462999994,-0.3286615566982228,0.7089544316277675
0.009850000000000005,-0.69646989,-0.34398242,-0.04739823771000007,0.08703454462999993,-0.37887102846754894,0.730029310010337
0.009900000000000006,-0.7027513,-0.34272614,-0.05367964771,0.08829082462999993,-0.4290805801704432,0.7405667492016218
0.00995,-0.70777643,-0.34021357,-0.058704777710000045,0.09080339462999992,-0.46924823751947314,0.7616417114623012
0.010000000000000002,-0.71154527,-0.33895729,-0.06247361771000004,0.09205967462999992,-0.49937392058106883,0.772179150653586
0.010050000000000003,-0.71531411,-0.33267589,-0.06624245771000004,0.09834107462999997,-0.5294996036426646,0.8248663466100103
0.010100000000000005,-0.7228518,-0.33393217,-0.07378014771000008,0.09708479462999997,-0.5897510496994249,0.8143289074187255
0.010150000000000006,-0.72662065,-0.32890704,-0.07754899771000001,0.10210992462999996,-0.6198768126945887,0.8564787480619745
0.0102,-0.73541462,-0.3314196,-0.08634296771000005,0.09959736462999996,-0.6901701531052143,0.8354038696794049
0.010250000000000002,-0.7366709,-0.32890704,-0.08759924771000005,0.10210992462999996,-0.7002120474590795,0.8564787480619745
0.010300000000000004,-0.74043974,-0.33016332,-0.09136808771000005,0.10085364462999996,-0.7303377305206753,0.8459413088706897
0.010350000000000005,-0.74672115,-0.32639448,-0.09764949770999998,0.10462248462999996,-0.7805472822235695,0.877553626444544
0.0104,-0.75174627,-0.32011307,-0.10267461771000008,0.11090389462999994,-0.8207148596390313,0.9302409062790779
0.010450000000000001,-0.75048999,-0.31885679,-0.10141833771000008,0.11216017462999994,-0.8106729652851661,0.9407783454703625
0.010500000000000002,-0.76054024,-0.31885679,-0.11146858771000001,0.11216017462999994,-0.8910082000496561,0.9407783454703625
0.010550000000000004,-0.76179653,-0.31760051,-0.11272487771000006,0.11341645462999994,-0.9010501743370902,0.9513157846616473
0.010600000000000005,-0.76933421,-0.31634423,-0.12026255771000005,0.11467273462999994,-0.9613015404602817,0.9618532238529321
0.01065,-0.77435934,-0.31257538,-0.12528768770999998,0.11844158462999993,-1.0014691978093107,0.9934656253048963
0.010700000000000001,-0.77812818,-0.31257538,-0.12905652770999998,0.11844158462999993,-1.0315948808709063,0.9934656253048963
0.010750000000000003,-0.78440959,-0.30880654,-0.13533793771000002,0.12221042462999993,-1.0818044325738014,1.0250779428787506
0.010800000000000004,-0.78692215,-0.31006282,-0.13785049771000002,0.12095414462999993,-1.101888221281532,1.014540503687466
0.010850000000000005,-0.79320356,-0.30755026,-0.14413190771000006,0.12346670462999992,-1.152097772984427,1.0356153820700353
0.0109,-0.79822869,-0.30503769,-0.14915703771,0.12597927462999997,-1.192265430333456,1.0566903443307152
0.010950000000000001,-0.80325381,-0.30755026,-0.15418215771,0.12346670462999992,-1.2324330077489172,1.0356153820700353
0.011000000000000003,-0.80325381,-0.30252513,-0.15418215771,0.12849183462999997,-1.2324330077489172,1.0777652227132848
0.011050000000000004,-0.8107915,-0.30252513,-0.16171984771000003,0.12849183462999997,-1.2926844538056774,1.0777652227132848
0.011100000000000006,-0.81330406,-0.30126885,-0.16423240771000003,0.12974811462999997,-1.312768242513408,1.0883026619045697
0.01115,-0.81958547,-0.30126885,-0.17051381771000007,0.12974811462999997,-1.362977794216303,1.0883026619045697
0.011200000000000002,-0.82335431,-0.30126885,-0.17428265771000007,0.12974811462999997,-1.3931034772778987,1.0883026619045697
0.011250000000000003,-0.82963572,-0.29875629,-0.18056406771,0.13226067462999996,-1.4433130289807932,1.109377540287139
0.011300000000000004,-0.83340456,-0.29624372,-0.18433290771,0.13477324462999996,-1.4734387120423889,1.1304525025478185
0.011350000000000006,-0.83717341,-0.29624372,-0.18810175771000004,0.13477324462999996,-1.5035644750375534,1.1304525025478185
0.0114,-0.83968597,-0.29373116,-0.19061431771000004,0.13728580462999995,-1.523648263745284,1.151527380930388
0.011450000000000002,-0.84345482,-0.29373116,-0.19438316771000008,0.13728580462999995,-1.5537740267404485,1.151527380930388
0.011500000000000003,-0.84847994,-0.2912186,-0.19940828771000008,0.13979836462999995,-1.5939416041559096,1.1726022593129577
