time_s,ch1_v,ch2_v
-0.0151,-0.79948497,-0.31006282
-0.01505,-0.80199753,-0.30629398
-0.015,-0.80576637,-0.30252513
-0.01495,-0.80827894,-0.30252513
-0.0149,-0.81707291,-0.30126885
-0.01485,-0.82209803,-0.29875629
-0.0148,-0.8246106,-0.30126885
-0.01475,-0.830892,-0.29750001
-0.0147,-0.83466085,-0.29750001
-0.01465,-0.84094225,-0.29498744
-0.0146,-0.84345482,-0.29373116
-0.01455,-0.8447111,-0.29498744
-0.0145,-0.84973622,-0.2912186
-0.01445,-0.85727391,-0.29498744
-0.0144,-0.86104276,-0.2912186
-0.01435,-0.86606788,-0.2912186
-0.0143,-0.86732416,-0.28870604
-0.01425,-0.87234929,-0.2912186
-0.0142,-0.87611813,-0.2912186
-0.01415,-0.88239954,-0.28619347
-0.0141,-0.8849121,-0.28493719
-0.01405,-0.89370607,-0.28493719
-0.014,-0.89496235,-0.28619347
-0.01395,-0.89496235,-0.28368091
-0.0139,-0.87234929,-0.2912186
-0.01385,-0.8447111,-0.29875629
-0.0138,-0.81707291,-0.30629398
-0.01375,-0.80199753,-0.31634423
-0.0137,-0.78189703,-0.32136935
-0.01365,-0.76682165,-0.3314196
-0.0136,-0.75048999,-0.33016332
-0.01355,-0.73792718,-0.33895729
-0.0135,-0.72536436,-0.34272614
-0.01345,-0.71405783,-0.35277639
-0.0134,-0.70400758,-0.35528895
-0.01335,-0.69144477,-0.36157036
-0.0133,-0.6826508,-0.36659548
-0.01325,-0.67260055,-0.37413317
-0.0132,-0.66380658,-0.37790202
-0.01315,-0.65501261,-0.38292714
-0.0131,-0.6487312,-0.39172111
-0.01305,-0.63993723,-0.39423367
-0.013,-0.63742467,-0.39800252
-0.01295,-0.62988698,-0.40679649
-0.0129,-0.62234929,-0.41307789
-0.01285,-0.61732417,-0.41810302
-0.0128,-0.61355532,-0.42438443
-0.01275,-0.61104276,-0.42312815
-0.0127,-0.59847994,-0.43192212
-0.01265,-0.59722366,-0.43443468
-0.0126,-0.59345482,-0.4394598
-0.01255,-0.58968597,-0.44574121
-0.0125,-0.58591713,-0.44951005
-0.01245,-0.58214829,-0.45704774
-0.0124,-0.57712316,-0.46332915
-0.01235,-0.57209803,-0.46709799
-0.0123,-0.56330407,-0.46835428
-0.01225,-0.56330407,-0.47463568
-0.0122,-0.55953522,-0.48091709
-0.01215,-0.5607915,-0.48468593
-0.0121,-0.5545101,-0.48971106
-0.01205,-0.54697241,-0.49599247
-0.012,-0.54822869,-0.49473619
-0.01195,-0.54697241,-0.50227387
-0.0119,-0.54445984,-0.507299
-0.01185,-0.54194728,-0.51358041
-0.0118,-0.540691,-0.51609297
-0.01175,-0.53692216,-0.52111809
-0.0117,-0.53440959,-0.5273995
-0.01165,-0.53189703,-0.53116835
-0.0116,-0.53189703,-0.53744975
-0.01155,-0.52938447,-0.53870603
-0.0115,-0.5268719,-0.54373116
-0.01145,-0.52310306,-0.54624372
-0.0114,-0.52310306,-0.55252513
-0.01135,-0.52561562,-0.55880654
-0.0113,-0.5205905,-0.56508794
-0.01125,-0.51933422,-0.56634422
-0.0112,-0.51556537,-0.57136935
-0.01115,-0.51179653,-0.57639448
-0.0111,-0.51179653,-0.5814196
-0.01105,-0.51054025,-0.58518845
-0.011,-0.5067714,-0.58895729
-0.01095,-0.5067714,-0.59398242
-0.0109,-0.50928397,-0.59649498
-0.01085,-0.50425884,-0.60528895
-0.0108,-0.5067714,-0.60528895
-0.01075,-0.49923371,-0.60905779
-0.0107,-0.50049,-0.6153392
-0.01065,-0.49797743,-0.61659548
-0.0106,-0.50049,-0.62287689
-0.01055,-0.49923371,-0.63041458
-0.0105,-0.49797743,-0.63041458
-0.01045,-0.49797743,-0.63920855
-0.0104,-0.49295231,-0.64423367
-0.01035,-0.49295231,-0.64800252
-0.0103,-0.49169603,-0.65177136
-0.01025,-0.49043974,-0.65805277
-0.0102,-0.49169603,-0.65930905
-0.01015,-0.49169603,-0.66307789
-0.0101,-0.48541462,-0.66684674
-0.01005,-0.48792718,-0.67061558
-0.01,-0.48792718,-0.67689699
-0.00995,-0.4866709,-0.68317839
-0.0099,-0.49672115,-0.65051508
-0.00985,-0.50049,-0.61785176
-0.0098,-0.50928397,-0.59021357
-0.00975,-0.52310306,-0.57136935
-0.0097,-0.52435934,-0.55126885
-0.00965,-0.53064075,-0.53493719
-0.0096,-0.53692216,-0.51860553
-0.00955,-0.54571613,-0.507299
-0.0095,-0.55325381,-0.49096734
-0.00945,-0.55827894,-0.48217337
-0.0094,-0.56330407,-0.47212312
-0.00935,-0.57084175,-0.46207287
-0.0093,-0.57837944,-0.4532789
-0.00925,-0.58214829,-0.44574121
-0.0092,-0.58340457,-0.4394598
-0.00915,-0.59596738,-0.43192212
-0.0091,-0.60224879,-0.42438443
-0.00905,-0.60476135,-0.41810302
-0.009,-0.60978648,-0.41182161
-0.00895,-0.61355532,-0.40805277
-0.0089,-0.62360557,-0.39800252
-0.00885,-0.62486185,-0.39297739
-0.0088,-0.63365582,-0.39172111
-0.00875,-0.6349121,-0.3854397
-0.0087,-0.64244979,-0.38041458
-0.00865,-0.64621864,-0.37664573
-0.0086,-0.65626889,-0.37287689
-0.00855,-0.65626889,-0.37036433
-0.0085,-0.66380658,-0.3653392
-0.00845,-0.67008798,-0.36157036
-0.0084,-0.67511311,-0.36031408
-0.00835,-0.67888195,-0.35905779
-0.0083,-0.68641964,-0.35152011
-0.00825,-0.69144477,-0.35152011
-0.0082,-0.69270105,-0.35026382
-0.00815,-0.70149502,-0.3452387
-0.0081,-0.70400758,-0.34146986
-0.00805,-0.71028899,-0.34021357
-0.008,-0.71405783,-0.33770101
-0.00795,-0.71908296,-0.33518845
-0.0079,-0.72410808,-0.33393217
-0.00785,-0.72410808,-0.3314196
-0.0078,-0.7366709,-0.32890704
-0.00775,-0.73792718,-0.32890704
-0.0077,-0.74420859,-0.3251382
-0.00765,-0.74923371,-0.32765076
-0.0076,-0.75174627,-0.32262563
-0.00755,-0.75551512,-0.32388192
-0.0075,-0.76179653,-0.31760051
-0.00745,-0.76430909,-0.31634423
-0.0074,-0.77310306,-0.31383166
-0.00735,-0.77561562,-0.31257538
-0.0073,-0.78566587,-0.31383166
-0.00725,-0.78315331,-0.31257538
-0.0072,-0.78817843,-0.3113191
-0.00715,-0.79445984,-0.30755026
-0.0071,-0.80074125,-0.30629398
-0.00705,-0.80702266,-0.30503769
-0.007,-0.8107915,-0.30378141
-0.00695,-0.81204778,-0.30252513
-0.0069,-0.81958547,-0.30252513
-0.00685,-0.82084175,-0.30001257
-0.0068,-0.8246106,-0.29624372
-0.00675,-0.830892,-0.30001257
-0.0067,-0.83591713,-0.29750001
-0.00665,-0.83842969,-0.29875629
-0.0066,-0.84219853,-0.29624372
-0.00655,-0.84345482,-0.2912186
-0.0065,-0.85350507,-0.29498744
-0.00645,-0.85476135,-0.2912186
-0.0064,-0.85978647,-0.29247488
-0.00635,-0.8648116,-0.29247488
-0.0063,-0.87109301,-0.28996232
-0.00625,-0.87611813,-0.28870604
-0.0062,-0.87737441,-0.28493719
-0.00615,-0.88365582,-0.28619347
-0.0061,-0.88616838,-0.28493719
-0.00605,-0.89244979,-0.28619347
-0.006,-0.89370607,-0.28368091
-0.00595,-0.8987312,-0.28368091
-0.0059,-0.87234929,-0.29247488
-0.00585,-0.84345482,-0.30126885
-0.0058,-0.82335431,-0.30755026
-0.00575,-0.80199753,-0.31508795
-0.0057,-0.78566587,-0.32136935
-0.00565,-0.76933421,-0.32639448
-0.0056,-0.75425884,-0.33393217
-0.00555,-0.73918346,-0.34021357
-0.0055,-0.72787693,-0.34398242
-0.00545,-0.71280155,-0.34900754
-0.0054,-0.70400758,-0.35780151
-0.00535,-0.69521361,-0.3653392
-0.0053,-0.6826508,-0.37036433
-0.00525,-0.67511311,-0.37413317
-0.0052,-0.66506286,-0.38041458
-0.00515,-0.65878145,-0.39046483
-0.0051,-0.65124376,-0.38669599
-0.00505,-0.64119351,-0.39297739
-0.005,-0.63868095,-0.40051508
-0.00495,-0.6286307,-0.40679649
-0.0049,-0.62611813,-0.41307789
-0.00485,-0.61858045,-0.4193593
-0.0048,-0.61355532,-0.42187186
-0.00475,-0.61104276,-0.42815327
-0.0047,-0.60476135,-0.4331784
-0.00465,-0.5947111,-0.44071609
-0.0046,-0.59094226,-0.44574121
-0.00455,-0.58842969,-0.44825377
-0.0045,-0.58466085,-0.45202262
-0.00445,-0.57837944,-0.45830402
-0.0044,-0.57586688,-0.46458543
-0.00435,-0.57335432,-0.46835428
-0.0043,-0.56832919,-0.47212312
-0.00425,-0.56581663,-0.47840453
-0.0042,-0.56456035,-0.48342965
-0.00415,-0.5607915,-0.48845478
-0.0041,-0.55702266,-0.4934799
-0.00405,-0.55576638,-0.49976131
-0.004,-0.55325381,-0.50353015
-0.00395,-0.55074125,-0.50227387
-0.0039,-0.54571613,-0.50855528
-0.00385,-0.54571613,-0.51734925
-0.0038,-0.54571613,-0.52111809
-0.00375,-0.540691,-0.52237438
-0.0037,-0.53817844,-0.52488694
-0.00365,-0.53189703,-0.53368091
-0.0036,-0.53189703,-0.53619347
-0.00355,-0.53064075,-0.54373116
-0.0035,-0.52561562,-0.5475
-0.00345,-0.5268719,-0.55126885
-0.0034,-0.5268719,-0.55880654
-0.00335,-0.52435934,-0.56006282
-0.0033,-0.5205905,-0.56383166
-0.00325,-0.51807793,-0.57136935
-0.0032,-0.51933422,-0.57388191
-0.00315,-0.51807793,-0.58016332
-0.0031,-0.51556537,-0.58393216
-0.00305,-0.51305281,-0.58770101
-0.003,-0.51305281,-0.59398242
-0.00295,-0.51054025,-0.59775126
-0.0029,-0.50928397,-0.59900754
-0.00285,-0.50551512,-0.60403267
-0.0028,-0.50551512,-0.60905779
-0.00275,-0.50300256,-0.60905779
-0.0027,-0.50425884,-0.62036432
-0.00265,-0.50174628,-0.62287689
-0.0026,-0.50049,-0.62413317
-0.00255,-0.49923371,-0.63167086
-0.0025,-0.49923371,-0.63292714
-0.00245,-0.49672115,-0.63669598
-0.0024,-0.49420859,-0.64548995
-0.00235,-0.49420859,-0.64674623
-0.0023,-0.49546487,-0.65177136
-0.00225,-0.48918346,-0.65428392
-0.0022,-0.49043974,-0.65805277
-0.00215,-0.49169603,-0.66182161
-0.0021,-0.48792718,-0.66559045
-0.00205,-0.4866709,-0.67061558
-0.002,-0.48541462,-0.67689699
-0.00195,-0.4866709,-0.67940955
-0.0019,-0.49043974,-0.64548995
-0.00185,-0.50300256,-0.61785176
-0.0018,-0.5067714,-0.59272613
-0.00175,-0.51430909,-0.57011307
-0.0017,-0.52310306,-0.55126885
-0.00165,-0.5268719,-0.53619347
-0.0016,-0.53943472,-0.51986181
-0.00155,-0.54194728,-0.50353015
-0.0015,-0.55074125,-0.49222362
-0.00145,-0.5545101,-0.47840453
-0.0014,-0.56204778,-0.46961056
-0.00135,-0.56958547,-0.46207287
-0.0013,-0.57335432,-0.45453518
-0.00125,-0.58340457,-0.44448493
-0.0012,-0.58591713,-0.43694724
-0.00115,-0.59094226,-0.42689699
-0.0011,-0.59847994,-0.42312815
-0.00105,-0.60224879,-0.41810302
-0.001,-0.61104276,-0.41056533
-0.00095,-0.6148116,-0.40679649
-0.0009,-0.61983673,-0.39800252
-0.00085,-0.62486185,-0.39548995
-0.0008,-0.6286307,-0.39172111
-0.00075,-0.63616839,-0.3854397
-0.0007,-0.64119351,-0.3791583
-0.00065,-0.64747492,-0.37664573
-0.0006,-0.65250004,-0.37036433
-0.00055,-0.65752517,-0.36910805
-0.0005,-0.66631914,-0.36785176
-0.00045,-0.67134426,-0.36157036
-0.0004,-0.67385683,-0.35905779
-0.00035,-0.67762567,-0.35528895
-0.0003,-0.68516336,-0.35152011
-0.00025,-0.68767592,-0.34775126
-0.0002,-0.69270105,-0.34649498
-0.00015,-0.69772617,-0.34398242
-0.0001,-0.70400758,-0.34146986
-5e-05,-0.70777643,-0.34146986
0.0,-0.71280155,-0.33770101
5e-05,-0.72033924,-0.33518845
0.0001,-0.7228518,-0.33267589
0.00015,-0.72787693,-0.33267589
0.0002,-0.73541462,-0.33016332
0.00025,-0.74043974,-0.32639448
0.0003,-0.74169602,-0.32639448
0.00035,-0.75048999,-0.3251382
0.0004,-0.75300256,-0.32011307
0.00045,-0.7567714,-0.32011307
0.0005,-0.76430909,-0.31634423
0.00055,-0.76682165,-0.31508795
0.0006,-0.76933421,-0.31383166
0.00065,-0.77561562,-0.31257538
0.0007,-0.77561562,-0.3113191
0.00075,-0.78315331,-0.30880654
0.0008,-0.78817843,-0.30880654
0.00085,-0.79320356,-0.30503769
0.0009,-0.7969724,-0.30629398
0.00095,-0.80325381,-0.30252513
0.001,-0.80451009,-0.30378141
0.00105,-0.80953522,-0.30001257
0.0011,-0.81958547,-0.30503769
0.00115,-0.82084175,-0.29875629
0.0012,-0.82712316,-0.30126885
0.00125,-0.82837944,-0.30001257
0.0013,-0.83717341,-0.29498744
0.00135,-0.83717341,-0.29624372
0.0014,-0.83968597,-0.29498744
0.00145,-0.84596738,-0.29498744
0.0015,-0.8509925,-0.29498744
0.00155,-0.85601763,-0.29247488
0.0016,-0.85601763,-0.29247488
0.00165,-0.8648116,-0.28996232
0.0017,-0.86606788,-0.28493719
0.00175,-0.87360557,-0.28870604
0.0018,-0.87234929,-0.28744976
0.00185,-0.88114326,-0.28368091
0.0019,-0.88239954,-0.28493719
0.00195,-0.88742466,-0.28619347
0.002,-0.88993723,-0.27991207
0.00205,-0.89244979,-0.28116835
0.0021,-0.86732416,-0.28996232
0.00215,-0.84094225,-0.30001257
0.0022,-0.82084175,-0.30755026
0.00225,-0.79948497,-0.31508795
0.0023,-0.77812818,-0.31760051
0.00235,-0.76556537,-0.32388192
0.0024,-0.75174627,-0.33267589
0.00245,-0.7366709,-0.34146986
0.0025,-0.72410808,-0.34021357
0.00255,-0.71405783,-0.35152011
0.0026,-0.7027513,-0.35654523
0.00265,-0.69144477,-0.36157036
0.0027,-0.68390708,-0.37162061
0.00275,-0.67511311,-0.37538945
0.0028,-0.66380658,-0.38041458
0.00285,-0.65752517,-0.38669599
0.0029,-0.65250004,-0.39297739
0.00295,-0.64496236,-0.39423367
0.003,-0.63742467,-0.40177136
0.00305,-0.62737442,-0.40805277
0.0031,-0.62486185,-0.41307789
0.00315,-0.61732417,-0.41559046
0.0032,-0.61229904,-0.4193593
0.00325,-0.6085302,-0.42689699
0.0033,-0.60099251,-0.4331784
0.00335,-0.59596738,-0.43443468
0.0034,-0.59219854,-0.43820352
0.00345,-0.58717341,-0.44574121
0.0035,-0.58466085,-0.45202262
0.00355,-0.57963572,-0.4532789
0.0036,-0.57712316,-0.46081659
0.00365,-0.57335432,-0.46961056
0.0037,-0.57084175,-0.46835428
0.00375,-0.56581663,-0.47714825
0.0038,-0.56330407,-0.48217337
0.00385,-0.5607915,-0.48594222
0.0039,-0.5545101,-0.48971106
0.00395,-0.5545101,-0.4934799
0.004,-0.55074125,-0.49976131
0.00405,-0.55074125,-0.50101759
0.0041,-0.54571613,-0.50604272
0.00415,-0.54194728,-0.51358041
0.0042,-0.540691,-0.51860553
0.00425,-0.53817844,-0.51986181
0.0043,-0.53566587,-0.52865578
0.00435,-0.53315331,-0.52991206
0.0044,-0.53189703,-0.53619347
0.00445,-0.52812819,-0.53996232
0.0045,-0.5268719,-0.5412186
0.00455,-0.52435934,-0.5475
0.0046,-0.52310306,-0.55378141
0.00465,-0.5205905,-0.56257538
0.0047,-0.51682165,-0.5613191
0.00475,-0.5205905,-0.56634422
0.0048,-0.51807793,-0.57136935
0.00485,-0.51430909,-0.57513819
0.0049,-0.51556537,-0.58016332
0.00495,-0.51305281,-0.58518845
0.005,-0.50802768,-0.58895729
0.00505,-0.5067714,-0.59272613
0.0051,-0.50551512,-0.60026382
0.00515,-0.50300256,-0.59775126
0.0052,-0.50551512,-0.60277638
0.00525,-0.50300256,-0.60780151
0.0053,-0.50174628,-0.61408292
0.00535,-0.49797743,-0.61910804
0.0054,-0.50049,-0.62162061
0.00545,-0.49672115,-0.62413317
0.0055,-0.49672115,-0.63167086
0.00555,-0.50049,-0.63418342
0.0056,-0.49169603,-0.64297739
0.00565,-0.49420859,-0.64423367
0.0057,-0.49043974,-0.6492588
0.00575,-0.49169603,-0.65302764
0.0058,-0.4866709,-0.65930905
0.00585,-0.48541462,-0.66182161
0.0059,-0.4866709,-0.66559045
0.00595,-0.48415834,-0.67187186
0.006,-0.4866709,-0.67312814
0.00605,-0.48290206,-0.67564071
0.0061,-0.49295231,-0.64674623
0.00615,-0.50425884,-0.61910804
0.0062,-0.50802768,-0.59272613
0.00625,-0.51430909,-0.56885679
0.0063,-0.52184678,-0.54875628
0.00635,-0.52938447,-0.53368091
0.0064,-0.53566587,-0.51734925
0.00645,-0.54445984,-0.50604272
0.0065,-0.54822869,-0.49096734
0.00655,-0.55827894,-0.48217337
0.0066,-0.5607915,-0.4733794
0.00665,-0.56707291,-0.46207287
0.0067,-0.57335432,-0.45579146
0.00675,-0.58214829,-0.44448493
0.0068,-0.58466085,-0.43694724
0.00685,-0.58842969,-0.4331784
0.0069,-0.59722366,-0.42061558
0.00695,-0.60601763,-0.41810302
0.007,-0.61229904,-0.40805277
0.00705,-0.61229904,-0.40679649
0.0071,-0.61858045,-0.40177136
0.00715,-0.62234929,-0.39423367
0.0072,-0.62988698,-0.39297739
0.00725,-0.63239954,-0.38795227
0.0073,-0.63993723,-0.38041458
0.00735,-0.64370607,-0.3791583
0.0074,-0.64747492,-0.37413317
0.00745,-0.65501261,-0.37413317
0.0075,-0.66003773,-0.36659548
0.00755,-0.66380658,-0.36157036
0.0076,-0.6688317,-0.35654523
0.00765,-0.67511311,-0.35654523
0.0077,-0.68013823,-0.35403267
0.00775,-0.68390708,-0.35026382
0.0078,-0.69270105,-0.34398242
0.00785,-0.70023874,-0.34398242
0.0079,-0.70149502,-0.34272614
0.00795,-0.70400758,-0.34272614
0.008,-0.71405783,-0.33895729
0.00805,-0.7165704,-0.33518845
0.0081,-0.72033924,-0.3314196
0.00815,-0.72536436,-0.3314196
0.0082,-0.73415833,-0.33016332
0.00825,-0.7366709,-0.3251382
0.0083,-0.7429523,-0.32639448
0.00835,-0.74797743,-0.3251382
0.0084,-0.75048999,-0.32262563
0.00845,-0.75928396,-0.31885679
0.0085,-0.76054024,-0.31885679
0.00855,-0.76682165,-0.31760051
0.0086,-0.77184678,-0.31383166
0.00865,-0.77435934,-0.31383166
0.0087,-0.78064075,-0.31508795
0.00875,-0.78189703,-0.31257538
0.0088,-0.79194728,-0.31257538
0.00885,-0.79320356,-0.31006282
0.0089,-0.79571612,-0.30755026
0.00895,-0.80702266,-0.30503769
0.009,-0.80702266,-0.30252513
0.00905,-0.81204778,-0.30001257
0.0091,-0.81330406,-0.30378141
0.00915,-0.81958547,-0.30252513
0.0092,-0.8246106,-0.30126885
0.00925,-0.82963572,-0.30252513
0.0093,-0.83591713,-0.29624372
0.00935,-0.84094225,-0.29498744
0.0094,-0.84219853,-0.29498744
0.00945,-0.84722366,-0.29498744
0.0095,-0.84973622,-0.29247488
0.00955,-0.85601763,-0.29624372
0.0096,-0.86229904,-0.29247488
0.00965,-0.8648116,-0.29247488
0.0097,-0.87234929,-0.28996232
0.00975,-0.87486185,-0.28744976
0.0098,-0.87737441,-0.2912186
0.00985,-0.88365582,-0.28870604
0.0099,-0.88365582,-0.28619347
0.00995,-0.88868095,-0.28870604
0.01,-0.89370607,-0.28493719
0.01005,-0.89998748,-0.28493719
0.0101,-0.87486185,-0.29373116
0.01015,-0.8447111,-0.30503769
0.0102,-0.8246106,-0.31006282
0.01025,-0.80199753,-0.31257538
0.0103,-0.78189703,-0.3251382
0.01035,-0.76933421,-0.32890704
0.0104,-0.75300256,-0.33518845
0.01045,-0.73792718,-0.33895729
0.0105,-0.72536436,-0.3452387
0.01055,-0.71405783,-0.34900754
0.0106,-0.7027513,-0.35780151
0.01065,-0.69144477,-0.36157036
0.0107,-0.68390708,-0.36910805
0.01075,-0.67260055,-0.37162061
0.0108,-0.66380658,-0.38041458
0.01085,-0.65501261,-0.38418342
0.0109,-0.64998748,-0.39297739
0.01095,-0.64370607,-0.39548995
0.011,-0.63868095,-0.40051508
0.01105,-0.63114326,-0.40554021
0.0111,-0.62234929,-0.40930905
0.01115,-0.61983673,-0.41684674
0.0112,-0.6148116,-0.42187186
0.01125,-0.61104276,-0.42564071
0.0113,-0.60601763,-0.43066583
0.01135,-0.59973623,-0.4331784
0.0114,-0.59722366,-0.44197237
0.01145,-0.59094226,-0.44322865
0.0115,-0.58717341,-0.44951005
0.01155,-0.58466085,-0.45704774
0.0116,-0.580892,-0.45830402
0.01165,-0.57712316,-0.46709799
0.0117,-0.57084175,-0.47086684
0.01175,-0.56832919,-0.4733794
0.0118,-0.56456035,-0.47966081
0.01185,-0.55953522,-0.48342965
0.0119,-0.55827894,-0.49096734
0.01195,-0.55576638,-0.49599247
0.012,-0.55199753,-0.49599247
0.01205,-0.54571613,-0.50604272
0.0121,-0.54697241,-0.507299
0.01215,-0.54320356,-0.51358041
0.0122,-0.54320356,-0.51734925
0.01225,-0.53817844,-0.52237438
0.0123,-0.53566587,-0.5273995
0.01235,-0.53440959,-0.53116835
0.0124,-0.53064075,-0.53368091
0.01245,-0.52812819,-0.53996232
0.0125,-0.53064075,-0.54498744
0.01255,-0.52561562,-0.5475
0.0126,-0.52561562,-0.55126885
0.01265,-0.52310306,-0.55755025
0.0127,-0.51933422,-0.5613191
0.01275,-0.52184678,-0.56885679
0.0128,-0.51556537,-0.57388191
0.01285,-0.51430909,-0.57388191
0.0129,-0.51556537,-0.57639448
0.01295,-0.51054025,-0.58518845
0.013,-0.51054025,-0.58895729
0.01305,-0.50802768,-0.59272613
0.0131,-0.50551512,-0.59649498
0.01315,-0.5067714,-0.60403267
0.0132,-0.50300256,-0.60780151
0.01325,-0.50300256,-0.61031407
0.0133,-0.49797743,-0.61659548
0.01335,-0.49923371,-0.62162061
0.0134,-0.50049,-0.62538945
0.01345,-0.49797743,-0.62664573
0.0135,-0.49797743,-0.63418342
0.01355,-0.49546487,-0.63669598
0.0136,-0.49546487,-0.64297739
0.01365,-0.49420859,-0.64423367
0.0137,-0.49169603,-0.65051508
0.01375,-0.49043974,-0.65302764
0.0138,-0.48541462,-0.65930905
0.01385,-0.48918346,-0.65930905
0.0139,-0.48918346,-0.66559045
0.01395,-0.4866709,-0.67187186
0.014,-0.48541462,-0.67564071
0.01405,-0.48792718,-0.67815327
0.0141,-0.49295231,-0.6492588
0.01415,-0.50174628,-0.62287689
0.0142,-0.5067714,-0.59398242
0.01425,-0.51556537,-0.57262563
0.0143,-0.52184678,-0.54875628
0.01435,-0.53189703,-0.53744975
0.0144,-0.53817844,-0.51734925
0.01445,-0.54194728,-0.50604272
0.0145,-0.55199753,-0.49599247
0.01455,-0.55827894,-0.48342965
0.0146,-0.5607915,-0.47212312
0.01465,-0.56958547,-0.46458543
0.0147,-0.57837944,-0.45202262
0.01475,-0.58214829,-0.44574121
0.0148,-0.58717341,-0.43820352
0.01485,-0.5947111,-0.42940955
0.0149,-0.59847994,-0.42312815
0.01495,-0.59973623,-0.41810302
0.015,-0.6085302,-0.41182161
0.01505,-0.61355532,-0.40177136
0.0151,-0.61732417,-0.3992588
0.01515,-0.62737442,-0.39297739
0.0152,-0.6286307,-0.38669599
0.01525,-0.63365582,-0.3854397
0.0153,-0.64119351,-0.37790202
0.01535,-0.64496236,-0.37413317
0.0154,-0.65626889,-0.37162061
0.01545,-0.66003773,-0.36659548
0.0155,-0.6625503,-0.36408292
0.01555,-0.67008798,-0.35905779
0.0156,-0.67385683,-0.36031408
0.01565,-0.67762567,-0.35654523
0.0157,-0.68516336,-0.35152011
0.01575,-0.6889322,-0.35277639
0.0158,-0.69144477,-0.34649498
0.01585,-0.69772617,-0.34649498
0.0159,-0.70400758,-0.3452387
0.01595,-0.70777643,-0.34146986
0.016,-0.71280155,-0.33393217
0.01605,-0.71782668,-0.33644473
0.0161,-0.72410808,-0.3314196
0.01615,-0.72787693,-0.32890704
0.0162,-0.73290205,-0.32890704
0.01625,-0.7366709,-0.32639448
0.0163,-0.74546487,-0.32262563
0.01635,-0.74797743,-0.32136935
0.0164,-0.75174627,-0.32136935
0.01645,-0.75551512,-0.31885679
0.0165,-0.75928396,-0.31760051
0.01655,-0.76807793,-0.31383166
0.0166,-0.77310306,-0.31383166
0.01665,-0.77435934,-0.3113191
0.0167,-0.78064075,-0.31006282
0.01675,-0.78189703,-0.31006282
0.0168,-0.78943472,-0.3113191
0.01685,-0.79320356,-0.30629398
0.0169,-0.79822869,-0.30378141
0.01695,-0.80074125,-0.30503769
0.017,-0.80702266,-0.30503769
0.01705,-0.80953522,-0.30252513
0.0171,-0.81581663,-0.30126885
0.01715,-0.81958547,-0.30001257
0.0172,-0.82586688,-0.29875629
0.01725,-0.82963572,-0.29750001
0.0173,-0.83214828,-0.29624372
0.01735,-0.83842969,-0.29750001
0.0174,-0.84345482,-0.29750001
0.01745,-0.84596738,-0.29498744
0.0175,-0.85224879,-0.29247488
0.01755,-0.85601763,-0.29373116
0.0176,-0.86104276,-0.2912186
0.01765,-0.8648116,-0.28996232
0.0177,-0.86732416,-0.28996232
0.01775,-0.87234929,-0.28870604
0.0178,-0.87863069,-0.28744976
0.01785,-0.88239954,-0.28744976
0.0179,-0.88616838,-0.28619347
0.01795,-0.88742466,-0.28368091
0.018,-0.89244979,-0.28368091
0.01805,-0.89747492,-0.28116835
0.0181,-0.87109301,-0.29247488
0.01815,-0.84722366,-0.30001257
0.0182,-0.81958547,-0.30880654
0.01825,-0.80199753,-0.31634423
0.0183,-0.78315331,-0.32136935
0.01835,-0.76556537,-0.32765076
0.0184,-0.75048999,-0.33393217
0.01845,-0.73792718,-0.33895729
0.0185,-0.72410808,-0.34900754
0.01855,-0.71028899,-0.35152011
0.0186,-0.69898246,-0.35905779
0.01865,-0.69395733,-0.3653392
0.0187,-0.68139452,-0.3653392
0.01875,-0.67636939,-0.36910805
0.0188,-0.66506286,-0.37790202
0.01885,-0.65626889,-0.3854397
0.0189,-0.6487312,-0.38795227
0.01895,-0.64119351,-0.39172111
0.019,-0.63365582,-0.3992588
0.01905,-0.62486185,-0.40554021
0.0191,-0.62360557,-0.41056533
0.01915,-0.61732417,-0.41559046
0.0192,-0.61104276,-0.42061558
0.01925,-0.60476135,-0.42815327
0.0193,-0.60350507,-0.43192212
0.01935,-0.5947111,-0.43694724
0.0194,-0.59722366,-0.44071609
0.01945,-0.58842969,-0.44574121
0.0195,-0.58591713,-0.44825377
0.01955,-0.580892,-0.45704774
0.0196,-0.57335432,-0.45956031
0.01965,-0.57335432,-0.46332915
0.0197,-0.57084175,-0.47086684
0.01975,-0.56581663,-0.4733794
0.0198,-0.56330407,-0.47840453
0.01985,-0.55827894,-0.48468593
0.0199,-0.55325381,-0.48971106
0.01995,-0.55702266,-0.49222362
0.02,-0.54822869,-0.49850503
0.02005,-0.54571613,-0.50478644
0.0201,-0.54445984,-0.50855528
0.02015,-0.54320356,-0.51358041
0.0202,-0.53943472,-0.51609297
0.02025,-0.53440959,-0.52111809
0.0203,-0.53440959,-0.52614322
0.02035,-0.53189703,-0.52991206
0.0204,-0.53064075,-0.53493719
0.02045,-0.5268719,-0.53744975
0.0205,-0.52310306,-0.54498744
0.02055,-0.52310306,-0.55001257
0.0206,-0.52435934,-0.55503769
0.02065,-0.51807793,-0.55880654
0.0207,-0.51430909,-0.56383166
0.02075,-0.51682165,-0.56885679
0.0208,-0.51305281,-0.57011307
0.02085,-0.51305281,-0.57765076
0.0209,-0.50928397,-0.58016332
0.02095,-0.50425884,-0.58393216
0.021,-0.50551512,-0.59272613
