x-axis,1
second,Volt
-24.6875E-09,+312.7763784723E-03
-24.5313E-09,+311.5200970788E-03
-24.3750E-09,+314.0326598659E-03
-24.2188E-09,+311.5200970788E-03
-24.0625E-09,+303.9824087173E-03
-23.9063E-09,+307.7512528980E-03
-23.7500E-09,+309.0075342916E-03
-23.5938E-09,+307.7512528980E-03
-23.4375E-09,+305.2386901109E-03
-23.2813E-09,+310.2638156852E-03
-23.1250E-09,+310.2638156852E-03
-22.9688E-09,+310.2638156852E-03
-22.8125E-09,+312.7763784723E-03
-22.6563E-09,+303.9824087173E-03
-22.5000E-09,+309.0075342916E-03
-22.3438E-09,+301.4698459301E-03
-22.1875E-09,+302.7261273237E-03
-22.0313E-09,+302.7261273237E-03
-21.8750E-09,+297.7010017494E-03
-21.7188E-09,+297.7010017494E-03
-21.5625E-09,+301.4698459301E-03
-21.4063E-09,+305.2386901108E-03
-21.2500E-09,+298.9572831430E-03
-21.0938E-09,+301.4698459301E-03
-20.9375E-09,+290.1633133879E-03
-20.7813E-09,+292.6758761750E-03
-20.6250E-09,+291.4195947815E-03
-20.4688E-09,+288.9070319943E-03
-20.3125E-09,+282.6256250264E-03
-20.1563E-09,+286.3944692071E-03
-20.0000E-09,+286.3944692072E-03
-19.8438E-09,+288.9070319943E-03
-19.6875E-09,+293.9321575686E-03
-19.5313E-09,+291.4195947815E-03
-19.3750E-09,+293.9321575686E-03
-19.2188E-09,+293.9321575686E-03
-19.0625E-09,+291.4195947815E-03
-18.9063E-09,+283.8819064200E-03
-18.7500E-09,+287.6507506007E-03
-18.5938E-09,+293.9321575686E-03
-18.4375E-09,+288.9070319943E-03
-18.2813E-09,+287.6507506007E-03
-18.1250E-09,+287.6507506007E-03
-17.9688E-09,+288.9070319943E-03
-17.8125E-09,+292.6758761750E-03
-17.6563E-09,+296.4447203558E-03
-17.5000E-09,+295.1884389622E-03
-17.3438E-09,+302.7261273237E-03
-17.1875E-09,+297.7010017494E-03
-17.0313E-09,+292.6758761751E-03
-16.8750E-09,+297.7010017494E-03
-16.7188E-09,+295.1884389622E-03
-16.5625E-09,+293.9321575686E-03
-16.4063E-09,+296.4447203558E-03
-16.2500E-09,+298.9572831429E-03
-16.0938E-09,+301.4698459301E-03
-15.9375E-09,+295.1884389622E-03
-15.7813E-09,+295.1884389622E-03
-15.6250E-09,+296.4447203558E-03
-15.4688E-09,+290.1633133879E-03
-15.3125E-09,+285.1381878136E-03
-15.1563E-09,+288.9070319943E-03
-15.0000E-09,+288.9070319943E-03
-14.8438E-09,+282.6256250264E-03
-14.6875E-09,+290.1633133879E-03
-14.5313E-09,+287.6507506007E-03
-14.3750E-09,+290.1633133879E-03
-14.2188E-09,+291.4195947815E-03
-14.0625E-09,+300.2135645365E-03
-13.9063E-09,+297.7010017494E-03
-13.7500E-09,+301.4698459301E-03
-13.5938E-09,+297.7010017494E-03
-13.4375E-09,+295.1884389622E-03
-13.2813E-09,+297.7010017494E-03
-13.1250E-09,+296.4447203558E-03
-12.9688E-09,+298.9572831429E-03
-12.8125E-09,+302.7261273237E-03
-12.6563E-09,+307.7512528980E-03
-12.5000E-09,+309.0075342916E-03
-12.3438E-09,+315.2889412595E-03
-12.1875E-09,+315.2889412595E-03
-12.0313E-09,+311.5200970788E-03
-11.8750E-09,+320.3140668338E-03
-11.7188E-09,+316.5452226531E-03
-11.5625E-09,+320.3140668338E-03
-11.4063E-09,+317.8015040467E-03
-11.2500E-09,+312.7763784723E-03
-11.0938E-09,+321.5703482274E-03
-10.9375E-09,+325.3391924081E-03
-10.7813E-09,+325.3391924081E-03
-10.6250E-09,+322.8266296210E-03
-10.4688E-09,+331.6205993760E-03
-10.3125E-09,+330.3643179825E-03
-10.1563E-09,+332.8768807696E-03
-10.0000E-09,+336.6457249504E-03
-9.8438E-09,+332.8768807696E-03
-9.6875E-09,+332.8768807696E-03
-9.5313E-09,+330.3643179825E-03
-9.3750E-09,+330.3643179825E-03
-9.2188E-09,+331.6205993760E-03
-9.0625E-09,+330.3643179825E-03
-8.9063E-09,+324.0829110146E-03
-8.7500E-09,+326.5954738017E-03
-8.5938E-09,+324.0829110146E-03
-8.4375E-09,+317.8015040467E-03
-8.2813E-09,+314.0326598659E-03
-8.1250E-09,+314.0326598659E-03
-7.9688E-09,+312.7763784723E-03
-7.8125E-09,+306.4949715044E-03
-7.6563E-09,+307.7512528980E-03
-7.5000E-09,+307.7512528980E-03
-7.3438E-09,+302.7261273237E-03
-7.1875E-09,+298.9572831430E-03
-7.0313E-09,+301.4698459301E-03
-6.8750E-09,+298.9572831430E-03
-6.7188E-09,+298.9572831430E-03
-6.5625E-09,+296.4447203558E-03
-6.4063E-09,+297.7010017494E-03
-6.2500E-09,+301.4698459301E-03
-6.0938E-09,+293.9321575686E-03
-5.9375E-09,+292.6758761751E-03
-5.7813E-09,+297.7010017494E-03
-5.6250E-09,+296.4447203558E-03
-5.4688E-09,+300.2135645365E-03
-5.3125E-09,+296.4447203558E-03
-5.1563E-09,+301.4698459301E-03
-5.0000E-09,+300.2135645365E-03
-4.8438E-09,+297.7010017494E-03
-4.6875E-09,+298.9572831430E-03
-4.5313E-09,+300.2135645365E-03
-4.3750E-09,+296.4447203558E-03
-4.2188E-09,+292.6758761751E-03
-4.0625E-09,+305.2386901108E-03
-3.9063E-09,+309.0075342916E-03
-3.7500E-09,+307.7512528980E-03
-3.5938E-09,+311.5200970787E-03
-3.4375E-09,+309.0075342916E-03
-3.2813E-09,+312.7763784723E-03
-3.1250E-09,+311.5200970788E-03
-2.9688E-09,+317.8015040466E-03
-2.8125E-09,+319.0577854402E-03
-2.6563E-09,+315.2889412595E-03
-2.5000E-09,+316.5452226531E-03
-2.3438E-09,+320.3140668338E-03
-2.1875E-09,+319.0577854402E-03
-2.0313E-09,+314.0326598659E-03
-1.8750E-09,+315.2889412595E-03
-1.7188E-09,+314.0326598659E-03
-1.5625E-09,+314.0326598659E-03
-1.4063E-09,+314.0326598659E-03
-1.2500E-09,+315.2889412595E-03
-1.0938E-09,+311.5200970788E-03
-937.5E-12,+310.2638156852E-03
-781.3E-12,+307.7512528980E-03
-625.0E-12,+307.7512528980E-03
-468.8E-12,+311.5200970787E-03
-312.5E-12,+312.7763784723E-03
-156.3E-12,+307.7512528980E-03
-0.0E+00,+309.0075342916E-03
+156.2E-12,+307.7512528980E-03
+312.5E-12,+307.7512528980E-03
+468.7E-12,+314.0326598659E-03
+625.0E-12,+312.7763784723E-03
+781.2E-12,+312.7763784723E-03
+937.5E-12,+316.5452226531E-03
+1.0937E-09,+311.5200970788E-03
+1.2500E-09,+322.8266296210E-03
+1.4062E-09,+320.3140668338E-03
+1.5625E-09,+314.0326598659E-03
